,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
801,,,0.0,,,,0.0,,0.0,0.25,,0.25,,1.0,0.75,,0.0,0.0,0.25,0.0,1.0,0.75,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.25,0.0,1.0,0.0,,,0.0,1.0,0.0,,0.75,0.0,,0.75,0.0,1.0,0.0,,0.0,,1.0,0.25,0.0,,0.0,0.0,,1.0,,1.0,1.0,0.17,0.0,1.0,,1.0,0.5,0.5,0.75,,0.25,0.5,0.5,0.25
802,0.83,0.33,,0.0,1.0,0.0,0.5,0.25,,,,,0.25,0.75,0.25,0.25,0.0,0.0,,0.0,0.75,,0.25,0.25,0.0,0.25,0.0,0.75,0.0,1.0,0.25,0.0,,,0.0,,0.75,0.0,0.0,0.25,,,,0.75,0.75,0.75,0.0,0.25,,0.75,,0.25,0.0,,,0.0,0.75,0.25,0.75,,0.67,0.33,0.67,0.0,,0.25,0.75,0.25,0.5,,0.25,,0.25,,0.5
803,,0.5,0.0,0.75,1.0,,0.33,1.0,0.75,,1.0,0.25,0.0,1.0,1.0,1.0,0.25,,,,,0.75,,0.0,0.0,0.25,,,1.0,,1.0,,0.25,,0.0,,0.25,0.0,1.0,0.0,,1.0,,0.25,,,0.75,0.75,,0.0,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.67,0.0,1.0,,0.75,0.5,0.25,0.5,0.75,,0.5,0.5,
804,,,0.5,,0.75,0.25,0.0,,0.0,,1.0,0.25,0.25,,1.0,,,1.0,0.0,0.0,0.25,0.0,0.0,,0.0,,1.0,1.0,0.25,0.0,0.75,,0.25,1.0,,1.0,0.0,0.0,0.75,,,1.0,0.0,0.0,,0.0,0.75,,0.25,1.0,0.25,0.75,,0.0,,0.0,0.75,0.0,0.25,,1.0,,0.67,0.0,1.0,0.0,0.0,0.0,0.25,0.5,,0.25,0.25,0.25,
805,,0.33,0.5,0.75,0.0,0.0,0.5,0.0,1.0,0.75,,,0.25,,0.75,0.75,0.0,1.0,0.75,,0.25,0.75,0.75,0.0,0.25,0.0,0.0,0.75,0.25,,0.25,,,0.0,0.25,,0.25,1.0,0.0,0.75,1.0,0.75,1.0,,,1.0,0.25,0.25,0.75,1.0,0.25,,0.75,0.75,0.75,,,,,0.75,,,0.67,,0.75,,0.75,0.75,0.5,0.5,0.75,,,0.5,0.5
806,0.0,0.17,0.0,,0.0,0.0,0.5,0.75,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.75,0.0,0.0,0.75,,0.0,,0.0,0.0,,0.25,,0.0,0.75,,0.25,0.0,1.0,0.0,0.75,,,0.75,1.0,,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.75,0.75,0.75,1.0,,0.0,0.75,,1.0,0.25,0.67,,,,,,,0.5,0.5,,0.75,,,0.5,
807,1.0,0.5,0.17,0.25,,,0.5,,1.0,0.75,1.0,,0.25,0.0,0.0,,,1.0,,,0.25,0.75,0.0,,0.25,0.0,,0.25,0.0,1.0,,0.25,0.75,,0.25,0.75,0.0,,0.0,,1.0,0.25,,,0.75,1.0,0.25,0.25,,1.0,0.25,0.25,0.75,0.75,0.25,0.0,0.0,,1.0,1.0,0.67,0.67,0.67,0.0,,,,0.5,0.5,0.5,0.5,,0.5,0.5,0.5
808,0.83,,0.17,,0.75,,0.17,0.25,1.0,0.25,0.75,0.25,0.25,,,,0.0,,0.25,0.0,0.75,0.75,,0.0,,0.25,0.0,0.75,,0.75,,0.75,0.0,0.0,,0.75,0.0,1.0,,0.75,,0.75,,0.75,0.75,1.0,0.75,0.0,,1.0,0.25,0.25,0.75,,0.75,,0.0,,1.0,1.0,0.83,0.83,0.83,0.25,,,1.0,,0.5,0.5,0.5,0.5,0.5,0.5,0.5
809,1.0,1.0,0.17,0.0,0.75,0.0,0.5,1.0,0.75,,0.75,0.25,,,0.75,0.75,0.75,1.0,1.0,0.0,0.25,,0.25,0.0,0.75,,0.25,,1.0,0.75,,0.75,0.75,,,1.0,,1.0,1.0,,1.0,,0.0,0.75,0.25,,,,1.0,1.0,,0.0,,,0.75,0.75,0.0,0.25,,,0.17,,0.67,0.25,0.25,1.0,1.0,0.5,0.5,0.5,,0.25,0.25,0.75,0.5
810,,0.5,0.0,1.0,1.0,,,0.75,1.0,,1.0,,,,1.0,0.0,0.0,1.0,,0.0,,,1.0,,0.75,0.0,,1.0,1.0,0.25,,,0.0,1.0,0.25,0.0,,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.75,0.75,,,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.83,0.83,0.67,0.0,0.75,0.75,1.0,0.25,0.25,0.5,1.0,,0.25,0.75,0.0
811,0.33,0.33,0.0,,0.75,0.0,0.67,0.25,1.0,1.0,0.25,0.0,1.0,0.25,0.75,0.75,1.0,,1.0,0.25,1.0,,,0.0,1.0,0.0,,,0.25,,,,0.0,,1.0,0.75,0.75,,,0.75,0.75,0.75,,,1.0,1.0,,0.75,0.0,,0.25,,1.0,1.0,0.75,1.0,1.0,0.75,,1.0,0.17,0.67,0.67,,0.75,,1.0,0.75,0.25,0.5,,0.75,,0.75,0.5
813,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,1.0,1.0,1.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,1.0,,0.75,1.0,1.0,1.0,1.0,,,0.0,0.75,,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,,0.0,1.0,1.0,,1.0,
814,0.0,,,,1.0,0.0,0.83,,,1.0,0.25,,1.0,0.25,,0.0,1.0,0.25,,0.25,1.0,1.0,1.0,0.0,,0.0,,,0.75,1.0,1.0,0.25,0.25,,1.0,0.0,1.0,0.75,,1.0,1.0,0.75,,1.0,1.0,,0.0,0.0,0.0,1.0,0.75,0.75,,1.0,1.0,1.0,1.0,0.75,,0.75,,0.67,,0.75,0.75,1.0,1.0,0.75,0.25,0.5,1.0,,0.25,,
815,0.83,0.33,,0.75,0.75,0.0,,0.0,1.0,,,0.0,0.75,,0.75,0.75,,,,0.25,0.75,0.75,1.0,0.75,0.75,,0.25,1.0,,1.0,,0.25,0.25,,1.0,0.75,1.0,1.0,0.0,,,1.0,1.0,1.0,0.75,,0.0,0.0,,1.0,,0.75,0.25,,1.0,,0.0,,0.25,0.75,0.17,0.83,0.67,0.75,0.25,1.0,1.0,0.75,0.25,0.75,,,0.25,0.75,0.75
816,,0.0,,0.75,1.0,,,,1.0,1.0,0.25,0.0,1.0,,,0.75,1.0,1.0,1.0,,,0.75,1.0,0.0,1.0,0.0,,,0.0,1.0,0.25,0.0,0.0,0.75,0.75,0.75,1.0,,0.0,,1.0,0.25,0.75,1.0,1.0,1.0,0.25,0.25,0.0,0.75,0.75,1.0,0.75,1.0,1.0,1.0,,,0.25,0.75,0.67,0.67,,,,1.0,1.0,0.75,,0.5,1.0,,,1.0,
818,0.0,,0.17,,1.0,0.0,1.0,,,1.0,,0.0,1.0,0.0,1.0,0.75,1.0,,1.0,0.25,1.0,0.75,,0.0,1.0,0.0,0.0,1.0,1.0,,0.25,0.0,,,1.0,0.0,1.0,,0.0,1.0,1.0,0.75,1.0,1.0,0.75,,0.25,0.25,0.0,1.0,0.75,,1.0,,,1.0,1.0,1.0,0.0,,0.0,0.33,,0.25,,1.0,1.0,1.0,,,,1.0,0.25,,0.5
820,0.83,,0.67,,,1.0,0.0,0.75,,0.0,,1.0,,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,,0.25,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.67,0.0,,1.0,,0.0,,1.0,0.0,0.5,,1.0,,0.75
821,,1.0,0.83,0.0,0.0,1.0,,,,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,,0.0,,1.0,,0.0,1.0,,0.0,,,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,,0.0,,0.0,1.0,0.0,,,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,,1.0,0.5,,1.0,0.0,0.0
822,,0.83,,0.0,0.0,1.0,0.17,0.75,,0.0,0.75,1.0,,1.0,0.25,0.25,0.0,0.25,0.0,,,0.0,,1.0,0.0,1.0,,1.0,0.0,,1.0,1.0,,1.0,0.0,1.0,0.0,0.75,,0.25,1.0,,0.0,0.0,0.0,0.25,1.0,,,,0.0,,0.25,0.0,0.0,,0.75,0.0,,1.0,0.83,0.83,,0.0,1.0,0.0,,0.0,,,0.5,0.0,1.0,0.75,0.75
823,1.0,,0.0,0.75,,0.0,0.0,1.0,0.75,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,,1.0,,0.0,0.0,1.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,,0.75,,0.0,,0.0,0.75,1.0,0.0,0.0,1.0,,0.75,0.0,,1.0,0.0,0.25,0.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,0.25,,,,0.5,0.5,,0.75
824,0.83,0.33,0.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.25,0.0,1.0,0.75,1.0,0.0,0.25,0.25,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.75,,,,,0.0,,0.0,,0.0,0.25,1.0,0.25,0.75,1.0,,0.75,0.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,,,,,,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.25,0.75,,,,,,,,
825,0.5,1.0,0.5,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,,1.0,1.0,,0.0,0.0,,,,0.0,0.75,,0.25,0.25,1.0,0.0,0.5
826,,0.33,0.0,1.0,,0.0,0.83,0.75,1.0,0.75,1.0,,0.75,0.25,,,0.25,,,0.0,,,,0.25,0.75,0.0,0.0,1.0,0.75,1.0,0.75,,0.0,1.0,,,0.25,0.25,,0.25,0.75,0.75,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.83,0.83,,0.75,,,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5
827,0.67,1.0,0.67,,0.0,,0.17,1.0,0.25,0.0,,1.0,0.25,0.0,,0.0,0.0,0.75,0.75,0.0,0.25,,0.0,1.0,,,1.0,0.75,,0.0,0.75,1.0,0.25,1.0,0.0,0.75,0.0,0.75,,,,0.75,0.25,,0.0,0.0,,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.17,0.33,0.0,,,0.0,,,0.75,0.75,,,1.0,0.5,1.0
829,,0.33,0.33,0.25,0.75,0.0,0.67,0.25,,,0.25,,0.75,0.25,0.25,0.25,0.75,0.75,0.75,,0.75,0.75,0.25,0.0,,0.25,0.25,,0.75,,0.75,0.75,,1.0,,0.75,0.25,0.25,0.75,0.75,0.75,0.75,,0.75,0.25,0.75,0.75,0.25,,0.75,0.75,0.25,,0.75,0.75,,,0.25,,,,,0.67,,0.75,,0.75,0.25,0.5,0.5,0.75,0.5,0.5,,0.25
830,1.0,1.0,0.0,0.25,1.0,0.0,0.0,,,,1.0,1.0,,,1.0,1.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,1.0,0.0,1.0,,0.25,,,1.0,1.0,,1.0,0.0,0.0,1.0,,0.0,1.0,,1.0,,0.75,1.0,1.0,,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,0.5,0.75,0.75,1.0,0.0,,0.5,
832,,0.17,,0.75,1.0,0.0,0.67,1.0,0.75,,0.75,,,0.25,0.75,1.0,,1.0,1.0,0.0,1.0,,,0.0,,0.75,,0.75,0.75,1.0,0.75,0.25,0.75,,,0.75,1.0,1.0,,0.25,0.25,0.75,0.75,1.0,,,0.0,1.0,,,1.0,1.0,0.25,1.0,0.75,1.0,,,0.0,0.75,0.33,0.83,1.0,0.75,0.75,,1.0,,,0.25,0.75,0.25,0.0,1.0,0.75
833,0.83,0.83,,0.0,,0.0,,1.0,1.0,0.25,,0.75,,1.0,1.0,1.0,0.0,,0.25,0.0,1.0,1.0,0.0,0.0,,0.0,,1.0,,0.75,1.0,0.25,0.25,1.0,0.0,,,,1.0,,0.75,1.0,1.0,0.0,0.25,,,0.25,,1.0,0.75,0.25,0.0,0.0,,,0.75,,1.0,1.0,1.0,1.0,0.67,,1.0,0.0,,0.5,0.25,0.5,0.75,0.5,,0.75,0.25
834,,0.33,0.0,,0.75,0.0,,0.0,1.0,1.0,0.25,,1.0,0.25,1.0,,,0.75,,0.75,1.0,,1.0,0.0,1.0,,0.0,1.0,0.75,,1.0,0.0,0.25,1.0,1.0,0.75,1.0,0.75,0.25,,,0.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,,0.75,1.0,,0.75,0.75,,,,0.33,,0.67,0.25,0.25,1.0,1.0,0.75,0.0,,,0.75,0.0,0.75,0.25
835,0.83,,0.17,,0.0,0.0,0.83,0.25,,,0.75,,0.75,,1.0,0.0,0.0,1.0,0.75,0.0,0.75,0.75,,0.0,0.75,0.0,,,0.25,0.25,0.0,,0.25,0.75,,0.75,,,0.0,0.75,1.0,0.75,0.75,,1.0,0.75,0.25,,0.25,0.75,0.75,,0.25,,0.75,0.0,0.25,0.25,0.0,1.0,,0.83,0.83,,0.75,0.75,1.0,0.5,0.0,,,0.5,,1.0,0.5
836,0.0,,0.0,,,,0.67,,1.0,1.0,0.25,,0.75,0.25,,,0.25,0.75,1.0,,,1.0,1.0,0.0,1.0,,0.0,,0.75,0.75,1.0,0.25,,,0.75,1.0,0.25,0.75,1.0,0.25,1.0,,0.25,1.0,,,,1.0,0.0,0.75,,0.75,0.75,1.0,0.0,0.75,1.0,0.75,0.25,0.0,1.0,1.0,1.0,0.75,1.0,,0.75,1.0,0.0,0.25,,0.75,0.0,,0.0
837,0.33,1.0,0.67,0.0,,0.75,0.33,0.25,0.75,0.0,0.25,0.75,0.0,0.75,0.75,,0.0,0.75,0.25,0.0,0.75,0.25,0.0,,,,,0.75,,,0.75,,0.25,0.25,0.75,1.0,,0.75,0.75,0.0,0.25,1.0,,0.25,,0.75,,,0.75,1.0,0.0,0.25,0.25,0.0,,,0.25,0.0,1.0,,0.83,0.67,,0.0,1.0,,0.25,,0.5,,1.0,,0.5,0.5,0.75
838,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,,1.0,1.0,,1.0,0.0,0.0,,0.25,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,1.0,,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.75,1.0,,1.0,,0.75,0.0,0.33,,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,,
839,,0.0,0.0,1.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.25,0.75,,0.0,1.0,0.75,1.0,,1.0,,1.0,0.0,0.0,,,,0.25,0.0,,0.75,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.75,0.0,,0.75,1.0,,1.0,1.0,0.75,,1.0,,0.25,0.17,,,0.75,0.75,,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.25
840,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.75,1.0,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,0.75,,,1.0,1.0,0.0,,1.0,0.0,1.0,,0.25,,,,1.0,,1.0,0.0,,1.0,1.0,1.0,,0.0,1.0,1.0,,0.0,0.0,0.0,0.17,1.0,,,1.0,,,0.0,0.5,,0.75,0.0,1.0,0.5
841,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.75,0.25,1.0,0.0,1.0,,,,,0.0,1.0,0.0,0.0,,,1.0,0.75,0.0,0.0,1.0,1.0,,1.0,,0.0,,1.0,0.0,1.0,1.0,,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0,,,,,0.75,0.0,1.0,1.0,0.75,,0.5,1.0,,0.0,1.0,0.5
842,0.17,,,1.0,0.0,0.0,,1.0,,,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,,0.0,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,1.0,0.0,1.0,,0.83,,,0.0,1.0,,1.0,0.5,0.5,0.25,1.0,0.5,0.5,,
843,0.5,,0.0,0.25,1.0,0.0,1.0,1.0,0.75,1.0,,0.25,,,1.0,0.25,0.0,0.25,0.75,,,,0.75,0.0,,,0.0,1.0,1.0,,1.0,0.25,,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,,,1.0,,1.0,1.0,1.0,1.0,0.75,,1.0,0.75,0.25,1.0,,1.0,0.25,1.0,,1.0,,,0.5,0.75,0.5,0.25,0.5,0.0
844,0.0,,0.17,0.75,1.0,,0.67,0.0,,1.0,,0.0,,0.0,0.25,,0.75,,0.75,,1.0,,,0.0,0.75,0.25,0.25,1.0,,,,0.25,0.0,1.0,0.75,1.0,,0.25,,,0.75,1.0,0.25,,1.0,1.0,,0.75,0.0,1.0,0.75,0.75,0.75,1.0,,0.75,,1.0,0.75,0.25,0.67,,1.0,0.25,0.25,1.0,1.0,0.5,0.25,0.5,,0.5,0.0,0.75,0.25
845,0.83,0.67,0.83,0.0,,1.0,0.17,,0.0,0.0,1.0,,0.0,0.0,,0.75,1.0,1.0,0.0,0.0,0.25,,0.0,,0.0,1.0,,0.75,0.0,0.0,,,1.0,,,1.0,0.0,1.0,0.75,0.0,,,0.0,0.0,0.0,0.0,1.0,,0.25,,0.0,,0.0,0.75,0.0,,,0.0,1.0,1.0,1.0,,0.17,0.0,1.0,,0.0,,0.75,1.0,0.5,0.5,,0.5,0.5
847,,0.17,0.0,,,0.0,1.0,0.25,,1.0,0.25,,1.0,0.0,1.0,0.75,1.0,0.75,1.0,,,0.75,1.0,0.0,,0.0,,1.0,,,,0.0,0.0,1.0,1.0,0.25,1.0,,0.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,,,0.0,1.0,1.0,1.0,,0.25,0.0,0.33,1.0,0.0,0.0,1.0,,,0.0,0.5,1.0,0.75,,,
848,0.83,0.33,,0.25,1.0,,,0.75,,0.75,,0.25,0.75,,,0.75,,,1.0,0.0,1.0,0.25,0.75,,,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.25,,0.0,0.25,,0.0,0.25,1.0,0.0,1.0,,1.0,,1.0,0.0,0.75,1.0,,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.25,1.0,,0.83,0.0,1.0,,1.0,0.5,,0.5,,0.5,0.0,0.75,0.0
849,,,0.0,,1.0,,0.67,0.75,1.0,1.0,1.0,,0.75,,0.75,0.25,,1.0,1.0,0.0,,0.75,,0.0,1.0,,0.0,,0.75,0.75,,0.0,0.25,1.0,0.75,1.0,0.75,0.25,,0.25,0.75,0.25,0.25,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.75,,0.67,1.0,,,1.0,1.0,0.75,,0.5,,,,0.5,
850,1.0,,,,,0.0,0.67,0.75,0.25,0.25,1.0,0.25,,1.0,,0.75,0.0,,0.75,0.0,0.75,,0.0,0.25,1.0,,0.25,1.0,0.0,1.0,,0.0,0.25,,0.0,,,1.0,1.0,,0.75,0.75,0.0,1.0,,0.75,0.0,1.0,,0.75,1.0,1.0,1.0,,1.0,1.0,0.0,0.75,0.75,1.0,0.0,,0.83,0.0,1.0,,0.25,0.25,0.25,,1.0,,,0.0,0.75
851,,,,,1.0,0.0,,0.75,1.0,,,0.0,0.75,0.75,1.0,1.0,0.0,,1.0,0.0,,0.75,1.0,0.0,0.25,,0.25,1.0,,0.25,,0.75,0.25,0.75,,,0.0,0.25,1.0,0.0,0.0,0.75,0.25,1.0,,1.0,,,0.0,0.75,1.0,1.0,,,1.0,1.0,1.0,0.0,0.75,1.0,1.0,,1.0,0.25,,0.75,1.0,0.75,0.25,0.5,1.0,0.5,,0.5,0.25
852,1.0,0.67,0.0,0.25,,0.0,,1.0,0.75,0.25,1.0,0.75,0.0,1.0,1.0,0.75,,1.0,0.25,0.0,0.75,0.75,,,0.25,,0.25,1.0,,0.75,0.75,0.75,0.75,0.0,0.75,1.0,0.0,0.25,1.0,,0.75,1.0,,1.0,,1.0,,0.75,,1.0,0.25,,0.75,0.75,,1.0,,0.25,1.0,,0.67,,0.67,0.0,0.75,0.75,,0.5,0.5,,,0.5,,,0.5
853,0.67,0.67,1.0,0.25,,0.25,,0.25,0.25,0.0,0.25,,0.25,,0.0,0.25,0.25,0.25,0.75,,,1.0,0.0,0.75,0.0,,0.75,1.0,0.0,,0.75,,,0.75,0.25,0.75,0.75,,0.0,0.75,,0.75,,0.75,0.25,0.75,0.25,0.25,1.0,,0.25,0.25,0.25,0.25,1.0,0.25,,,0.75,0.75,,0.83,0.33,,,,0.25,0.25,,,0.75,0.25,0.75,1.0,0.75
855,1.0,,0.33,0.0,0.25,0.25,0.0,1.0,0.0,,0.0,0.75,0.0,,0.0,,0.25,0.25,,,,0.25,0.0,0.0,0.0,0.75,0.25,1.0,1.0,0.0,1.0,,0.25,0.25,0.75,0.75,,,1.0,0.0,0.25,1.0,0.75,0.25,0.0,0.75,,0.0,0.75,0.75,0.0,0.25,,,1.0,0.0,,,1.0,,0.67,,,,1.0,,0.75,0.25,0.5,0.5,,0.25,0.75,0.75,
856,0.83,0.17,0.0,,1.0,,,1.0,0.25,0.0,1.0,0.25,0.0,,,0.0,0.0,,0.25,,,0.0,1.0,0.0,0.75,,0.0,,0.75,0.0,1.0,0.25,0.75,,0.0,1.0,0.0,0.0,1.0,,,0.75,0.0,0.75,0.75,1.0,0.25,0.25,0.0,0.25,,0.75,,0.0,1.0,,0.75,0.75,,0.25,1.0,,0.67,0.0,,0.0,0.75,0.25,0.25,,,,0.25,0.75,0.25
857,0.5,0.17,,0.25,0.75,,0.17,1.0,1.0,0.75,1.0,,,1.0,1.0,,0.0,0.0,0.75,0.0,,0.25,,0.0,0.0,,0.0,,,,,,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.75,0.75,1.0,0.75,0.75,0.25,0.0,,0.25,1.0,,1.0,0.75,0.0,1.0,0.25,1.0,1.0,,1.0,0.67,0.0,1.0,0.0,0.75,0.5,0.5,0.5,,,,0.5,0.25
858,,0.5,0.0,0.0,0.75,0.0,,1.0,0.0,0.0,,,0.0,1.0,1.0,0.75,0.0,0.0,,0.0,0.25,,0.0,0.0,,0.25,0.0,,0.25,0.0,0.0,1.0,,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,,,,,,,0.25,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,0.0,0.0,0.25,0.5,,,0.5,0.5,0.5,0.5
859,,,,0.75,0.0,,0.67,0.0,0.75,0.75,0.25,,,0.25,0.25,0.25,0.75,1.0,0.75,,0.75,0.75,0.0,,0.75,,0.25,0.0,0.0,,0.0,0.0,0.25,0.0,,1.0,0.75,1.0,,,0.75,0.75,0.75,0.75,,1.0,0.75,,,1.0,0.25,0.75,1.0,1.0,0.25,0.75,0.0,0.25,1.0,1.0,0.67,,0.67,0.0,,1.0,,0.75,1.0,,,0.75,0.25,0.75,
860,0.67,0.67,0.83,0.75,0.25,0.25,0.67,,0.75,0.0,,0.75,0.25,0.75,0.75,0.75,,,0.25,0.25,0.75,0.75,0.25,0.25,,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.25,,0.0,0.75,,,0.75,0.25,1.0,1.0,0.25,0.25,0.0,0.75,1.0,0.0,,0.25,,0.0,,,0.75,,,,,1.0,,0.83,0.33,,0.75,,,0.5,0.5,,,0.25,0.5,0.5,0.5
861,0.67,0.33,0.33,,0.75,0.25,0.33,,1.0,0.25,,0.75,0.25,0.75,,0.25,,,0.75,0.25,,0.25,,0.25,0.25,0.75,,,0.75,0.75,0.25,,0.25,0.75,,0.75,0.25,0.75,,,0.75,0.25,,0.75,0.25,0.75,0.25,0.25,0.25,,0.75,0.25,0.75,,,,,0.25,0.25,,0.83,0.33,0.33,0.75,0.75,0.75,0.75,0.25,0.25,0.75,,0.5,0.25,0.75,0.25
862,,,0.67,,1.0,0.0,0.83,,1.0,0.75,1.0,0.25,0.0,,0.75,1.0,0.75,1.0,1.0,0.0,1.0,0.25,,,1.0,0.25,0.0,,0.25,0.75,,0.0,0.0,1.0,0.0,,1.0,,0.25,,1.0,0.75,0.75,1.0,,,0.25,,0.0,1.0,1.0,1.0,0.75,1.0,,0.75,,0.75,0.75,1.0,0.83,0.83,0.67,0.0,1.0,,1.0,0.75,0.25,1.0,,,0.25,,
863,0.83,,,0.75,1.0,0.0,0.33,0.75,,,0.25,1.0,0.0,0.75,0.0,0.75,0.75,1.0,,0.25,,,0.0,0.25,0.0,0.75,1.0,,0.25,1.0,0.75,,0.25,,0.25,,0.25,,,0.75,,0.25,0.25,,,1.0,0.0,0.75,,1.0,,1.0,0.75,0.25,0.75,,0.75,0.0,0.75,1.0,0.67,0.83,1.0,0.0,0.75,,1.0,,0.5,1.0,0.75,,0.5,0.75,0.75
866,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,,1.0,0.75,1.0,0.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.25,,1.0,,1.0,0.0,,0.0,1.0,,,,1.0,0.75,1.0,1.0,1.0,0.0,,0.17,0.5,,0.75,0.75,,1.0,1.0,,0.5,1.0,1.0,,,0.0
867,0.17,0.17,0.0,,,,0.83,,,,0.25,0.0,,,0.75,0.75,1.0,0.0,,0.0,1.0,0.75,0.75,0.0,,0.0,0.0,,0.25,1.0,0.25,0.0,,1.0,1.0,,,1.0,0.0,1.0,0.75,,1.0,1.0,1.0,,0.25,0.25,0.25,1.0,0.75,1.0,0.25,1.0,0.75,1.0,1.0,,,,,0.67,1.0,0.0,0.75,1.0,0.75,0.75,0.25,0.5,,0.75,0.25,,0.5
