,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
881,,0.33,0.83,1.0,,,,,,1.0,0.75,0.0,,0.0,1.0,0.25,1.0,0.75,,,,0.75,,,,,0.0,,,1.0,0.75,,,,1.0,,,1.0,,1.0,,,,,,,,,0.25,1.0,1.0,,,1.0,,,1.0,1.0,0.0,,,,,0.0,,,,0.75,0.75,,,0.75,,0.75,
882,0.67,,0.67,0.75,0.75,,,,,,,,0.25,,1.0,0.75,,,0.25,,0.25,,,0.25,,,,0.75,0.75,0.25,,,1.0,0.25,,,,0.0,,0.25,1.0,,,,,,,,,0.75,1.0,,,,1.0,,1.0,,,,,,,0.25,1.0,0.75,1.0,,0.75,,0.75,,0.5,,0.5
883,,,0.33,0.0,1.0,0.0,0.5,0.75,,,,,,0.0,,,0.0,,0.75,,,0.25,,,0.25,,0.0,,0.25,,,,,,0.25,,0.0,0.75,0.75,,0.75,,,,,1.0,,0.25,,1.0,,,,,,,0.0,0.25,1.0,0.75,,,,,0.75,0.0,,,,,,0.5,0.5,,0.5
884,0.83,0.5,0.17,,,,0.17,,,0.0,,,,,,0.0,,,0.0,,0.25,,,0.0,,,,1.0,,,1.0,1.0,1.0,0.75,,,,0.0,,0.0,0.25,,,,,,1.0,0.0,0.25,0.75,,0.25,0.75,0.75,,0.25,,,,0.25,,,0.17,0.25,1.0,0.0,,,,,,,,,
885,,0.33,0.0,1.0,,0.0,,1.0,0.75,0.25,0.75,,,0.75,,,,,0.75,0.25,,,,0.0,,,,,,0.75,0.75,0.25,,,,,0.25,,,0.25,,,0.25,,,,,,0.25,0.25,0.75,,,0.25,,,,,,,0.67,0.83,0.33,,,0.25,1.0,0.5,,0.5,0.75,,,,
886,0.67,0.5,,0.75,0.25,,,,,0.25,0.75,,,,,,,0.0,0.0,,,,,,0.25,,0.25,,,,0.25,,,,,,0.0,0.0,,,,1.0,0.25,,0.25,0.25,,,0.75,,0.25,,,,,,,0.25,,,0.67,,0.17,0.0,,0.25,,,0.75,0.75,0.75,0.5,0.75,0.75,
888,0.0,,,,,0.0,1.0,,,,,,1.0,,,,,,1.0,,,,,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,,,,1.0,,,1.0,0.0,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,,1.0,,,0.0,,,0.33,,1.0,,,,,,,1.0,,,,
889,,0.17,0.0,,,0.0,0.5,,1.0,,,,,,0.25,0.75,,1.0,,,0.25,,,,,,0.0,1.0,0.75,,,0.25,,,,1.0,0.0,,,0.75,1.0,0.25,,,,1.0,0.25,,,0.75,1.0,,0.75,,,,0.0,,,,0.17,,1.0,,0.75,1.0,1.0,,,,,,,1.0,
890,,,,1.0,,,0.83,,1.0,,,,1.0,0.0,0.25,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,,,0.75,,,1.0,,1.0,,,,0.83,1.0,,,,,0.75,,,1.0,0.75,,0.75,
891,,,0.17,,1.0,,,0.75,,,1.0,,0.25,1.0,,,0.0,0.25,,,0.25,,,,,0.75,,,1.0,,,,,1.0,0.25,,,,,0.25,0.0,,,1.0,1.0,,0.0,,1.0,,1.0,,0.75,,,,,,0.75,,1.0,,,0.0,0.75,0.25,1.0,,,0.75,0.75,,,0.75,
892,,,0.67,,,0.0,0.83,,1.0,1.0,,0.0,,,1.0,0.0,,0.75,1.0,0.75,1.0,,1.0,0.0,1.0,0.0,0.0,,,1.0,,,,,,0.75,,,0.0,,,,,,,,,0.75,,,,1.0,1.0,,,,,,0.0,,,0.67,,,,1.0,,1.0,0.0,,,,0.0,,0.75
893,,,,0.0,,1.0,,0.75,,,0.75,0.75,0.0,1.0,0.0,0.75,0.25,0.75,0.25,,,,,,,,,,0.0,,0.0,,1.0,,,1.0,0.0,,,,,,,0.0,0.0,,1.0,,1.0,,,,,,0.0,0.0,,,1.0,,,,,0.0,,0.0,0.0,,0.75,0.75,,,0.75,,
894,0.83,,,0.25,0.75,0.0,,,0.75,,,,0.75,,,,0.75,,0.75,,,,0.25,0.25,0.0,,0.75,,,0.75,,0.25,0.25,,,,,,0.0,0.75,,0.75,,,,,,,,,,,0.75,1.0,1.0,,0.25,,0.25,,0.17,,,0.0,,,,0.25,,0.75,0.75,,0.25,0.75,
896,,,,0.25,1.0,,,0.25,,0.0,0.0,,,1.0,1.0,0.25,0.0,,,0.0,,,0.0,,0.0,,1.0,0.25,,,,0.25,,0.75,,,,1.0,,,,,1.0,,,,,,0.75,0.0,,,,,,0.0,0.25,,1.0,1.0,,,,0.0,0.75,0.75,0.75,,0.75,,,0.25,,,
897,,,0.67,0.0,0.0,,,0.0,,0.0,1.0,,,,0.0,,0.0,,,,,,,,,1.0,,,0.0,,,,0.0,,,,,0.75,1.0,0.0,,,1.0,0.0,,0.75,1.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,1.0,,1.0,,,,0.25,,,,0.75,,,0.25,,,0.75
898,1.0,,,,0.0,,,0.25,,,0.25,0.75,,0.0,,,,,,0.25,0.75,,,0.75,0.0,,0.0,0.75,,,1.0,,0.25,1.0,,,,1.0,,0.75,,0.75,0.75,,,1.0,,0.75,,,,,,,,,0.25,,,,1.0,,0.67,,,0.75,,,0.5,,0.75,0.25,0.75,0.5,
899,0.0,0.0,,0.75,,,,,,0.75,,0.0,0.75,,,0.0,,,1.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,,1.0,0.25,0.25,1.0,,,0.75,0.25,1.0,,,0.0,,,,,1.0,,,,1.0,,1.0,,,0.5,0.83,1.0,,,,,1.0,0.0,,,0.5,,0.5,
901,,,,,0.75,0.0,0.83,0.0,0.75,,0.0,0.75,,,,,0.25,0.25,,,1.0,,1.0,,,,,,0.0,,,,,,1.0,0.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,0.0,0.25,,,,1.0,,,,1.0,,,,0.25,,0.33,1.0,,,,,,0.0,,,0.75,,1.0,
903,0.33,0.33,0.33,1.0,1.0,0.0,0.67,0.25,1.0,,,,,,,,1.0,,,0.25,,1.0,1.0,0.0,1.0,,,,0.75,1.0,0.75,,0.0,1.0,,0.25,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,0.75,,,,,,,0.67,0.67,,,,,0.75,,0.5,,,,,
904,0.67,0.33,,0.0,,0.0,0.0,,1.0,,1.0,0.75,0.0,1.0,,,,,,,,,,,,,,,0.75,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.75,,,0.75,0.0,1.0,,0.0,0.0,,1.0,,0.0,,1.0,,1.0,,0.17,0.0,1.0,,,,,0.75,,,,,0.5
905,,0.17,,,0.75,0.0,0.17,,,0.0,1.0,,,,,,,,,,0.75,,,0.0,0.0,,0.0,,,,0.25,0.0,0.0,,,,0.0,,0.75,,,1.0,,,,0.75,,0.0,0.25,,,0.25,,0.0,1.0,,0.0,,1.0,1.0,1.0,,,,1.0,,,,0.5,,,,0.5,0.5,
906,0.83,,,1.0,,0.0,0.17,1.0,,,,,,,,,,,0.75,0.0,1.0,0.0,0.0,,,1.0,,0.25,,,,1.0,,,0.0,,,,,0.0,,,1.0,,1.0,,,,0.0,,0.75,0.25,0.25,0.25,1.0,0.0,,0.25,,1.0,,1.0,,0.0,,,,,,,,,,0.75,0.25
907,1.0,,,,0.0,0.0,0.67,,1.0,0.0,,0.0,,,,1.0,0.0,,,0.0,0.25,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,1.0,1.0,0.75,,,1.0,0.0,,,1.0,0.75,,,,,0.0,,,,,,,,0.0,0.0,,,0.5,0.75,,0.75,0.5,,,
908,,0.67,0.83,,,,,,0.0,0.0,,,,,,,,1.0,0.25,0.75,,,,0.25,,,,0.0,0.0,,,0.75,,0.0,,,0.0,1.0,0.75,,,0.75,,,,,0.75,0.25,0.75,0.75,0.25,,0.25,,,,,0.25,,,,,0.67,0.0,,,,0.25,0.75,,0.5,0.5,,,0.5
909,0.83,,,0.25,,,,0.0,,,,,,,0.25,,,,,0.0,,0.0,,,0.25,,0.0,1.0,0.25,1.0,0.75,,0.0,,,,,0.75,0.75,,,,1.0,,,,,,0.75,,,0.25,0.75,0.75,,,,0.75,1.0,,0.5,,0.5,,0.75,0.75,,0.5,,0.5,,0.5,,0.75,
911,0.67,0.67,0.83,,0.25,,0.33,,1.0,0.25,,,,0.75,,0.0,0.0,1.0,,0.75,,0.75,,,0.75,,,,,0.25,0.75,,,,0.25,,0.25,,,,0.75,0.25,0.75,,0.25,,,,,,0.0,,0.0,0.25,,,0.25,,,,,0.33,,,,,,,,,,0.25,,0.75,0.75
913,,0.17,,,,,,,1.0,,,,1.0,1.0,1.0,,0.75,,,0.0,1.0,0.75,0.25,0.0,0.75,0.0,0.0,1.0,,,,,0.0,1.0,,,1.0,,,,,1.0,,,,,0.75,,,,,,,,1.0,,,0.0,0.75,,0.5,1.0,,0.25,,,1.0,,,,1.0,0.75,,,0.5
914,0.0,,,,1.0,,,0.0,1.0,1.0,,,1.0,,,,,0.0,1.0,,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,0.0,,,1.0,,,,1.0,,,,0.25,,,,,,1.0,,1.0,,,,,,,0.0
915,,0.17,,,,,0.83,0.75,1.0,1.0,,0.0,,0.0,,,1.0,1.0,1.0,,,,,,0.75,0.0,,,0.25,,,,0.75,0.75,,,,0.75,,1.0,,,,1.0,,,0.0,,0.25,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.75,0.0,,1.0,0.75,0.0,1.0,0.5
916,0.5,0.17,,,,,0.83,0.0,1.0,,,,1.0,0.0,,0.25,,,1.0,,1.0,,,0.0,,,,1.0,,1.0,0.75,,,1.0,1.0,,1.0,,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,,,1.0,,,,1.0,,1.0,,,,,,,0.75,1.0,,,,,0.75,,0.25,,
917,0.0,0.0,0.0,,1.0,0.0,,,,,0.0,,,,1.0,,1.0,,1.0,0.0,,1.0,1.0,,1.0,,0.0,,,,1.0,,,,,,,,,,,0.75,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,0.25,0.0,0.5,1.0,,0.0,1.0,,,0.0,0.5,1.0,1.0,,,
918,0.67,0.33,,1.0,,,,,,,,,1.0,0.0,,,,0.75,,,,,,,1.0,,,,,1.0,,,,,,0.75,1.0,,,1.0,1.0,0.75,0.25,,1.0,,0.75,0.75,0.0,1.0,,0.75,0.75,1.0,,,,1.0,0.25,,0.5,,,,1.0,,,0.75,0.0,,0.75,,,,0.5
919,,,,,,0.0,,0.25,,1.0,,,,0.0,,,1.0,0.25,1.0,,,,,0.0,1.0,0.0,0.0,,,,0.25,,0.0,1.0,1.0,,,,,0.75,,,,,1.0,1.0,0.0,,,1.0,,,,1.0,,1.0,,,,0.75,0.17,0.5,,0.75,,,,1.0,0.25,,,1.0,,1.0,
920,0.67,0.33,,1.0,0.75,,1.0,,,,0.25,,1.0,,,0.25,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.75,1.0,,,,,,0.0,0.75,1.0,0.0,,1.0,,,1.0,,,,,0.0,,1.0,,,1.0,,,,,,,,,1.0,,0.0,,,0.75,0.25,,,,,1.0,0.75
921,,1.0,,0.0,,1.0,0.0,,0.0,0.0,0.75,,0.0,,,0.25,,,0.0,,,0.0,,,,,,,0.25,,0.75,,1.0,,,,,,0.75,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,1.0,1.0,,0.17,0.0,,0.0,0.0,0.0,1.0,,,0.0,,,0.75
922,0.17,,0.0,0.75,,0.0,,1.0,,,,,,,,,,,,0.75,,,0.25,0.0,,0.25,,0.75,,0.75,0.75,1.0,,0.75,0.0,,0.0,,,,,0.75,,,,,,0.0,,0.0,0.0,,0.0,,,,,,0.25,,,0.83,0.67,,1.0,,,0.25,0.25,,1.0,0.5,,0.75,
923,0.17,0.67,,,0.0,,,0.75,,1.0,,,,,,,,1.0,,,1.0,,,0.0,,0.0,,,0.0,1.0,,,0.25,,0.0,,0.0,,,,0.25,,0.75,,,,,0.25,0.25,,0.75,,0.25,0.75,,0.25,,,,1.0,,,,0.0,0.75,0.75,0.0,,0.5,0.5,,0.5,,,
924,0.83,0.33,,,1.0,,0.67,,,0.75,1.0,,0.25,0.25,,0.75,,,,0.0,,,,,0.75,,0.0,1.0,,0.75,,0.25,,1.0,0.25,,0.25,,0.75,,,0.75,,1.0,,,,,,,,,0.75,1.0,0.75,,,,,0.75,,,1.0,0.0,,,1.0,0.5,,,,,0.0,,
925,,0.5,,,0.75,,,,0.75,0.75,1.0,,,0.75,0.0,0.0,,0.75,0.75,,,,,0.0,,0.0,,1.0,,,1.0,0.25,0.75,,,,,,1.0,,0.25,1.0,,,,1.0,,,,,1.0,,1.0,,,,,0.75,,,,,,0.0,,0.25,,0.5,0.5,0.5,,,0.0,,0.0
926,0.67,0.33,0.0,0.25,0.75,0.0,0.17,0.75,,,0.75,0.25,,,,0.75,,,,,1.0,,,,,,,,1.0,,,0.75,0.75,1.0,0.25,,,,,0.25,,0.75,0.25,1.0,,,,,0.25,,,0.75,,,,0.25,,1.0,,0.75,,0.83,,,,,,,0.5,,,,0.25,,0.5
927,0.33,,0.0,,1.0,,,1.0,,,1.0,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,0.0,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,,,,0.75,,0.75,,
928,,0.5,,1.0,,0.25,0.5,1.0,,,0.75,,0.25,0.75,,0.75,0.0,,0.75,0.25,,,,0.25,,,,,,0.75,,,,,,,0.25,,,,0.75,,,,0.75,0.75,,,,,,,1.0,0.25,,0.25,0.25,0.25,1.0,,,,,,1.0,,,,,0.5,1.0,0.5,,0.5,0.5
929,1.0,,0.0,0.0,,,,,,,1.0,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,1.0,0.25,0.75,0.0,1.0,,,,,0.75,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,,,,,0.75,1.0,,,,1.0,0.75,,,1.0,,,,,0.25,0.5,0.5,
930,,0.83,0.0,,,,,,,,,0.0,,1.0,,0.0,0.25,0.0,,0.0,,,,0.0,,0.0,0.0,,0.75,,,0.75,1.0,1.0,0.0,,,,,,,0.25,,,,,,0.0,0.0,1.0,1.0,,1.0,,,,0.0,,0.75,,,0.5,,,0.75,,0.0,0.5,0.5,,,,,,0.25
931,0.5,,,0.25,0.75,,0.17,,,1.0,0.75,,,,,0.0,0.0,0.75,,0.0,,,,,0.25,,,1.0,0.75,,,0.25,,,0.0,0.75,,0.25,,,,,,,,,,,0.0,,1.0,1.0,,0.75,0.75,,0.0,1.0,,0.75,0.83,0.83,1.0,,,,,,,,,,,1.0,1.0
932,,0.0,,0.75,0.75,0.25,,0.75,,,,,0.25,0.75,1.0,0.75,0.25,,,,,,,,,,0.75,,0.25,0.75,0.25,0.25,0.25,,,,0.25,,,0.75,,0.75,0.25,,,,0.25,1.0,0.25,,,1.0,,,1.0,,,0.75,,,,,,,,1.0,,,0.25,,,,0.0,1.0,
933,0.83,,,,,,0.5,0.25,,1.0,0.75,,,0.75,,,0.0,1.0,,0.0,,,,,,,0.0,0.75,0.25,,,,0.25,1.0,,,,,0.0,,,0.75,,0.75,,1.0,0.25,,0.25,,,0.25,,,,0.25,,,,0.75,0.67,0.67,0.83,,,,,0.5,,,0.75,0.5,,,0.5
934,,1.0,,,0.75,,,,0.25,0.0,,0.25,0.0,0.0,,0.75,0.75,,0.0,,,,,,,,0.75,,,1.0,0.75,0.25,,0.0,,,,,,,,,,1.0,0.25,,,,0.25,1.0,,0.75,,0.25,,0.0,,,,1.0,0.67,0.83,0.5,0.0,,1.0,,,,,,,,0.5,0.5
935,,,0.0,1.0,,,,,,1.0,1.0,0.0,0.25,,1.0,,,,0.75,0.0,0.75,1.0,,0.0,1.0,,0.0,1.0,1.0,,,,,1.0,,,0.25,,,,,,0.0,,,1.0,0.0,,0.0,,1.0,,,,,,1.0,,0.25,,,,1.0,,,,,0.75,0.0,,,,,1.0,0.0
936,,,0.67,0.75,,,,,0.75,1.0,,,,,,,1.0,,1.0,0.0,,0.75,0.75,0.25,0.75,,,,,1.0,0.75,0.25,0.25,1.0,,0.75,,0.25,0.25,0.75,,0.0,,1.0,1.0,,,,0.25,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,0.25,,
937,,,,,1.0,,0.67,,,1.0,,0.25,,0.0,1.0,,,,1.0,1.0,,1.0,,,0.75,0.0,,1.0,,,1.0,,0.75,0.0,,1.0,,,1.0,,,,,1.0,1.0,,0.0,,,,,1.0,,1.0,1.0,,,1.0,,,0.67,0.83,,,,,1.0,,0.0,,1.0,,,,0.75
938,0.83,,0.67,,0.75,,0.17,1.0,,,,,,,0.75,,0.25,,,,0.75,,,,0.25,0.0,,0.75,,,,,,0.0,,,,,,,0.75,0.25,,1.0,,1.0,0.75,0.75,,1.0,1.0,0.75,,,0.75,,,0.25,,,,0.67,,,,,0.25,0.5,0.5,,0.5,0.5,0.25,,
939,0.83,0.33,0.17,,,,0.83,,,1.0,,,,,,0.75,,,0.75,0.0,,,,0.0,,,,,,,,,0.75,,0.25,1.0,0.0,,,0.25,,0.75,0.25,,1.0,,,,0.0,,,,,,,1.0,,1.0,0.0,,0.83,0.83,,,0.75,1.0,,,0.0,,0.75,0.5,,0.75,0.0
940,,0.17,0.0,,,,,,0.75,0.75,,,0.25,,0.25,,,,,,,,1.0,,0.75,,0.0,,0.75,0.75,0.25,0.0,,,0.25,,0.75,0.75,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,0.83,,,,1.0,0.5,0.5,,0.5,0.5,,0.75,0.25
941,,0.33,0.17,,0.75,,,0.0,1.0,0.75,,0.25,,0.0,,,,,1.0,,,,0.0,,,,,,,1.0,,1.0,,0.0,,1.0,,,0.0,0.75,,0.25,,,,1.0,0.75,0.0,0.0,,0.75,,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,0.75,0.75,
942,0.0,0.0,0.0,,,,,0.0,1.0,,,0.0,1.0,0.0,,,1.0,,,0.0,,,,,,0.0,0.0,,0.75,,1.0,,,,,0.75,,,1.0,,1.0,0.25,,,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,0.75,,,1.0,,,,,1.0,,,
943,,,,,,,,1.0,,,,,,0.75,0.25,,0.0,,,,,,0.0,,0.0,0.25,0.75,,,0.0,0.0,,,1.0,,,0.25,,,,,0.25,,0.75,,,,1.0,0.75,1.0,,,0.75,,,0.0,0.75,0.0,,1.0,0.83,,,,0.75,,,,0.75,1.0,,0.75,0.75,0.75,0.25
945,,,,0.75,,,,,1.0,,1.0,1.0,,1.0,0.0,,,1.0,0.0,,,,,,,,0.0,1.0,0.75,1.0,,0.25,,0.0,0.0,,,,,,1.0,,1.0,,,,0.25,0.25,0.75,,,0.25,,0.75,,0.0,,0.0,1.0,1.0,1.0,,0.67,0.0,,,0.75,,,,,,,,
946,,,0.0,,,0.0,,,1.0,0.75,,,,,0.75,,0.0,1.0,1.0,,0.75,,,,1.0,0.0,,1.0,,,,0.0,,,,,,,,0.25,0.0,1.0,0.0,1.0,,1.0,,,0.0,,,,0.25,,1.0,1.0,0.75,,,,1.0,1.0,1.0,,,0.75,,,,,,0.5,0.0,,
947,,,0.0,1.0,,0.0,,0.0,1.0,,0.0,,1.0,0.0,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,0.0,0.0,1.0,,,1.0,1.0,,,1.0,0.25,1.0,,,,0.0,,0.0,,,,,,,,1.0,1.0,,,,0.0,,,,,,,0.0,0.25,,,,1.0,0.25
948,,,0.0,,,0.0,,0.75,0.75,,1.0,,,0.75,,,,1.0,,0.0,0.75,,1.0,,,,,,1.0,0.75,,,0.75,,,1.0,0.0,0.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,0.75,,,0.83,,0.0,1.0,1.0,,0.75,0.25,,0.75,,,,
949,0.83,0.67,,,1.0,,0.5,0.75,1.0,,1.0,,0.75,,,,,,,,1.0,0.75,0.25,,,,,,,,,,,,0.25,,0.0,0.25,,0.25,,,,,,1.0,0.0,,0.0,,1.0,1.0,,,0.25,,1.0,,0.75,,1.0,,1.0,,,,1.0,,,,0.75,0.5,0.0,0.75,
950,1.0,,,,1.0,0.0,,,1.0,,0.0,0.75,,,,,,,0.25,,,0.25,,,,,0.0,1.0,,,,,0.0,,,,0.0,,1.0,0.25,1.0,,,,1.0,1.0,0.25,,,1.0,,0.0,,0.75,,,,0.0,,1.0,0.5,,,,0.75,1.0,,,0.5,0.5,,,,0.75,0.5
951,,,,,,,,0.0,0.75,1.0,0.0,,,,,,1.0,,,,,,0.25,0.0,,0.25,0.0,0.0,0.75,1.0,,0.25,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,0.75,1.0,0.25,,,1.0,,0.17,,,,1.0,,,0.75,0.75,,1.0,0.75,,1.0,
952,,,0.5,,,,0.33,0.0,,,0.0,0.25,0.0,1.0,,1.0,0.75,,0.75,,0.25,,,,0.75,,0.0,,0.0,,0.25,0.25,,,0.0,,,0.75,0.0,,,,,,,,,,1.0,1.0,,,0.75,,,0.0,,,0.75,1.0,0.0,,,,0.0,,,0.25,,,,,0.75,0.75,
953,0.67,0.17,0.0,,,0.0,1.0,0.0,,1.0,,,,,1.0,,,,,0.25,,1.0,,,,0.0,0.0,1.0,,,,,,,,0.0,,0.75,,0.75,,,0.75,,1.0,1.0,,1.0,,,1.0,,1.0,,0.25,,,,,,0.17,,1.0,0.75,,,0.75,0.75,,,,,,1.0,0.5
954,,0.33,0.33,1.0,,,1.0,,,1.0,0.0,,,,,,1.0,,1.0,,,0.75,1.0,0.0,,,0.0,,0.25,,1.0,0.0,0.0,,,0.0,,,,,1.0,,,,,1.0,,,0.0,,,1.0,1.0,1.0,,1.0,,,,1.0,0.33,,,,,,,1.0,,0.75,,,,1.0,0.25
955,0.83,,0.0,,1.0,0.0,1.0,,,,,0.25,0.25,,,1.0,,1.0,0.0,0.0,,0.75,,,0.0,,,0.0,,,,0.25,0.0,,0.25,0.25,,,,0.25,,0.75,,1.0,,1.0,,,,1.0,,,,0.0,0.25,0.0,,,,,,,,0.25,,0.25,,,0.25,,,,0.5,,
956,1.0,,0.5,0.25,0.75,0.0,,0.0,,,,,0.25,0.0,0.0,0.0,,,,,,,,,0.25,,,,,,0.0,,,,,,0.0,1.0,0.0,,1.0,,,0.75,,,0.25,0.25,0.75,,0.25,,,,,,,,1.0,,,0.67,,0.0,,0.25,0.75,,,0.5,0.75,0.5,0.5,,
957,,0.67,0.17,,0.0,,,0.0,1.0,,,,,0.0,0.0,0.75,0.25,,,0.0,,,,0.0,,,,,,0.75,,,0.0,,0.75,0.75,,,,1.0,1.0,,,1.0,,,0.0,0.25,0.75,,,,,,0.75,0.0,,,1.0,,,,0.83,0.0,,,0.75,,0.5,0.5,0.5,,,,
959,,,0.0,,,,,,,,,0.0,,,,0.0,,,0.75,,0.75,,,0.0,,,,1.0,1.0,0.25,1.0,,0.75,,,1.0,0.0,,1.0,,0.0,1.0,,1.0,1.0,,,,0.0,0.25,0.75,,,,1.0,0.75,0.75,,0.75,,1.0,,,,1.0,,0.75,,,,,0.5,,,0.25
960,0.5,,,,0.75,,,1.0,,0.0,0.75,1.0,,1.0,0.75,1.0,,0.25,,0.0,,,,,0.0,,0.25,,,,,,1.0,1.0,,1.0,,,,0.0,,,,,0.75,,1.0,0.0,,,,,,1.0,,0.0,,,1.0,,,,0.5,0.25,1.0,0.25,1.0,,,0.5,0.5,,,,
961,0.67,,0.33,,0.25,0.0,0.67,0.25,,,1.0,0.0,,,,,,1.0,0.75,,0.25,,,,,0.0,0.0,0.25,,,,0.0,,,,,0.0,,,,,,1.0,,0.75,,,,,1.0,,,0.75,0.25,,0.0,,,1.0,,,1.0,,0.0,1.0,0.25,1.0,,0.5,,,,,0.5,
962,0.5,,0.0,1.0,,,1.0,,,,0.0,,,0.0,,,,,,,1.0,,,,,0.0,,,,,1.0,0.0,,,,,,,,1.0,,,,,1.0,,0.75,,1.0,1.0,,0.25,1.0,1.0,,,1.0,,,1.0,,1.0,,,0.75,1.0,,1.0,0.0,0.5,1.0,,0.75,1.0,0.75
963,0.0,,0.5,,,,0.5,0.0,,0.75,,0.0,0.25,,,,0.0,1.0,0.75,0.0,,,0.0,0.0,,,,,,,,0.25,0.25,,,,,,,,,0.75,,,0.75,,,,,1.0,0.25,,,,0.25,0.0,0.0,,,0.75,0.33,,,0.0,0.75,,0.75,,0.5,,,0.5,,,0.5
964,1.0,,,,0.0,,,,1.0,,,,0.25,,,0.75,,,,0.0,0.25,,,,,0.0,0.0,,,,,0.25,,,,,0.0,,0.0,0.75,1.0,0.75,,,0.75,1.0,,,0.75,,0.0,,0.75,,,,0.0,0.75,0.25,0.75,,0.67,0.67,,0.75,,,,0.25,0.5,0.5,,,,
965,,,0.5,,,,,0.75,0.25,1.0,0.75,0.25,,,,,,0.75,0.75,0.0,,,,,0.75,,,,,,,,,0.25,,,0.0,,,,0.75,0.25,,1.0,0.75,,1.0,1.0,0.25,,1.0,1.0,,,,0.75,,1.0,,,0.83,,,,,1.0,0.75,0.75,0.75,,,0.5,,,0.5
966,1.0,,,1.0,,0.0,1.0,,,,0.75,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,0.75,0.75,,,1.0,,,0.75,0.75,,1.0,
967,,,0.5,,,,,0.75,,,0.75,,0.75,,0.75,0.75,,,1.0,0.25,,,,0.0,,0.0,,,,1.0,,,0.0,,1.0,,1.0,,0.0,1.0,1.0,,,1.0,,1.0,0.25,,,0.75,,,1.0,,,,,,0.0,1.0,0.67,,1.0,,,1.0,1.0,,,0.75,,,0.5,,
968,1.0,0.17,0.83,,,,1.0,,1.0,,,0.25,1.0,0.25,,,,,,0.75,,0.0,0.75,0.0,,,0.25,,,,0.25,,0.75,0.75,,1.0,,1.0,,1.0,,,,0.75,,,,0.75,0.75,,,,,,,,0.25,,,,,,0.83,,,1.0,1.0,,0.25,0.75,0.75,,0.25,,
970,0.17,0.17,,1.0,0.75,,,,0.75,0.75,,,,,,,1.0,,0.75,0.0,1.0,0.75,1.0,,,0.0,,,0.25,0.75,,0.0,,,,,1.0,1.0,,,,,,,1.0,1.0,0.25,,,,,,,,,,,1.0,0.25,0.25,,0.5,0.67,0.75,,1.0,,,0.25,,,,,0.75,
971,,0.83,0.83,0.0,,,,0.25,0.25,,0.75,0.75,,,,,,0.75,,0.0,,,,,0.0,,,,,,,,,0.0,0.75,,0.0,0.75,,0.25,0.25,0.75,,0.75,,0.75,0.75,0.0,,0.75,,0.25,0.25,,,0.0,,,,,0.83,,0.33,,,0.75,,0.25,,0.75,,,,,
