,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
929,,0.17,0.0,,0.0,,0.83,0.0,,,1.0,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,0.25,,,,0.75,0.25,0.75,0.75,0.75,,,,0.0,,0.75,,1.0,1.0,,,,,,,,,,,,,1.0,,,,0.5,,,0.25,,0.5,0.5
930,,,,0.0,0.0,,,,,0.25,,0.0,,,,,,0.0,,,,0.75,,0.0,,,0.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,0.25,,,0.0,,,,,,,,,0.0,1.0,0.25,0.0,0.0,0.75,,,,,0.0,,,,,0.5,,,,,,
931,,,0.0,,0.75,0.0,0.17,1.0,,,,,,,,,,,,,1.0,,,0.0,0.25,0.25,,,,,0.75,,0.25,,,0.75,,,,,,,,1.0,,,,0.0,0.0,1.0,1.0,,,0.75,0.75,0.25,,,,,,,,,,0.75,,,0.25,0.5,,,,,
932,,,,0.75,,,,,,0.75,0.75,,0.25,,,0.75,,0.75,,,,,0.75,,,,,0.75,,0.75,,,0.25,0.75,0.75,,0.25,,,,,,,,,,0.25,,0.25,,,,1.0,,1.0,,,0.75,0.25,,,0.83,,,0.25,,1.0,,,,,0.5,,,
933,,,,,,,0.5,0.25,1.0,1.0,0.75,,,,0.0,,0.0,,0.75,0.0,0.25,,,0.25,,,,,0.25,1.0,0.0,,,,,0.75,,,0.0,,1.0,,,,,,,,,1.0,,0.25,,,,,,,,0.75,,,0.83,,,,,,,,,,0.5,0.5,
934,1.0,,0.33,,,0.75,,,,0.0,,0.25,,,0.75,,,,,0.0,,,,,,,,,,1.0,,0.25,,,0.25,,,,,,,0.25,,,,,,,,1.0,0.75,,0.25,0.25,0.75,0.0,0.25,,1.0,1.0,,,,,,1.0,,,,,,,0.5,,0.5
935,,,,1.0,1.0,,0.83,,1.0,,,,,,,0.75,,,,,,1.0,,0.0,,,,,,,,,,1.0,,1.0,,0.0,,0.0,,,,1.0,,,,1.0,0.0,,1.0,,,1.0,1.0,1.0,,,0.25,,,,1.0,1.0,,,1.0,,,,,,,1.0,
936,0.83,,,,,0.25,,0.75,,1.0,,0.25,,,1.0,,,,,,,,,,,,0.25,1.0,,,0.75,,0.25,,0.25,,,,,0.75,,0.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,0.0,1.0,1.0,,,,,,,0.75,0.75
937,,,,0.75,,0.0,,,,,0.25,,,,,0.0,1.0,1.0,,,,1.0,1.0,,0.75,,0.0,,,,,1.0,0.75,,0.75,,,,,,,,1.0,,,1.0,0.0,0.25,,,,,,,,,1.0,,,,,,,,0.25,1.0,,,,0.5,,,0.75,,0.75
938,,,0.67,,,0.0,,,0.75,,,0.0,,,,,0.25,,,,,,,0.0,0.25,,,,0.25,,1.0,,,,0.25,1.0,,0.75,0.75,,,,,,1.0,,,,,1.0,,,,1.0,0.75,,,,,,,,0.67,,,,0.25,0.5,,,0.5,0.5,0.25,,
939,0.83,0.33,,,,0.0,0.83,1.0,1.0,,1.0,0.0,,,,0.75,,,,,,,1.0,,0.75,,,1.0,,,,0.0,0.75,,,,0.0,,,,,,,,,,0.0,,,,1.0,1.0,,,,1.0,,,0.0,1.0,,,,0.75,,,,,0.0,,,,,,
940,,0.17,0.0,,,,,1.0,,0.75,,,,0.75,,,,,,,,,1.0,,,,0.0,,,,,,0.75,1.0,0.25,,,,,,,,,,1.0,1.0,0.0,,0.0,1.0,1.0,,,1.0,,1.0,,0.75,0.75,,,,,0.25,,1.0,,,,,,,,,0.25
941,,,,0.25,0.75,,,,1.0,,,,0.75,,1.0,,,,,,1.0,,0.0,1.0,,,0.75,,1.0,,,,,,,,,,,,1.0,,,,0.25,,,,0.0,,0.75,0.75,,1.0,,,,,1.0,,,,,0.0,,,0.25,0.75,0.5,0.5,,,,,1.0
942,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,,,0.75,,,0.0,0.0,1.0,1.0,,,0.75,,,,0.25,0.75,1.0,1.0,,0.0,1.0,,,,1.0,,,,,,1.0,,0.25,,,1.0,,,,,,,,,1.0,0.0,,
943,,,,,,,0.0,,,0.0,1.0,0.25,0.25,,0.25,,0.0,,,0.0,1.0,,,,,,,,,0.0,,1.0,,,0.0,,0.25,,,,,,,,,,0.75,,,,0.75,,,,,,,,1.0,1.0,0.83,,,0.0,,,,,,,,0.75,0.75,0.75,0.25
945,,,,0.75,0.25,,,,,,,,,,0.0,,0.0,1.0,0.0,0.0,,0.25,,,,0.0,,1.0,,,,0.25,,0.0,,,0.0,,,0.25,,,,,0.75,,0.25,,,,,,,,,0.0,,,1.0,,1.0,,0.67,,,,,,,0.5,0.5,,,,0.5
946,,,,,0.75,,,,,,,,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,1.0,,0.0,0.75,,0.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,0.25,1.0,,,,,,0.75,1.0,,,,1.0,,,,0.5,0.5,,,,0.5,0.5
947,,,,1.0,,,1.0,0.0,,1.0,,,,,0.75,0.75,1.0,0.0,1.0,0.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,0.25,,,1.0,,,,,,1.0,,1.0,,,,,,,0.0,,0.25
948,,,,,1.0,0.0,,,,,,,,0.75,,0.0,0.25,,,,,,1.0,,1.0,,0.0,,,,,,,,,1.0,,,,,0.75,,,,1.0,,,,0.0,1.0,,1.0,1.0,,1.0,,,,,1.0,0.83,,1.0,,,,1.0,0.75,,,0.75,0.5,,,
949,,,,0.25,,,,,,1.0,1.0,,,0.75,,,,,,0.0,1.0,0.75,,,,,,1.0,,,,,,1.0,,,0.0,,,,,,,1.0,,,,1.0,0.0,,1.0,,1.0,,,0.75,,,,0.75,1.0,,,0.0,0.75,,,0.5,,,,0.5,,,0.0
950,1.0,,,0.75,,,0.17,,,,,,0.0,,,,,1.0,,0.0,,0.25,,0.0,,0.0,0.0,1.0,,,,,,1.0,0.0,0.75,0.0,0.0,,0.25,,,0.0,,,,,,0.25,1.0,,,,,,,,,,,,,,0.0,,1.0,,,0.5,,,,,,
951,,0.17,,1.0,,0.0,,,,1.0,,0.0,,0.75,1.0,,,0.25,,,,,,,,0.25,0.0,,,,0.0,,0.0,,0.0,1.0,1.0,,,,,,,,,1.0,,,0.0,1.0,0.0,1.0,,0.75,,,,,1.0,,,,,,,1.0,,,,,,,,,
952,,,0.5,0.25,,,,,,0.0,,,0.0,1.0,1.0,,,,,0.0,,,,,,,,,,,0.25,,,,,0.0,,,0.0,,,,,0.0,,,0.75,0.0,1.0,,0.75,,0.75,1.0,0.75,0.0,1.0,,,,,,,0.0,0.0,,,,,,0.75,,,,
953,0.67,0.17,0.0,,,,,,,,0.25,0.0,1.0,,,,,0.25,,,1.0,,,0.0,1.0,,,1.0,,,,,,1.0,,0.0,,0.75,0.75,0.75,,,,,,,0.0,1.0,,,,,,,,1.0,,,,,,0.83,1.0,,,,,,,,1.0,0.75,,,
954,,,,,1.0,,,,1.0,,0.0,0.0,1.0,,,,,,,,,0.75,1.0,0.0,,0.0,,,0.25,1.0,,0.0,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,0.0,1.0,,0.67,,,0.0,,,,,,,,0.25,,
955,0.83,,,,,,1.0,,1.0,,,,0.25,1.0,,,,1.0,0.0,,,,,0.0,,0.0,,0.0,,1.0,,0.25,,0.75,0.25,,,,0.0,,,0.75,,1.0,,,,,,,0.25,1.0,,,0.25,,1.0,,,,,,,,,0.25,,,0.25,,,,,,
956,,0.5,,,,,,,1.0,,,,,0.0,0.0,,,1.0,,0.0,0.75,0.75,,,,,,,,,,,,0.0,0.25,,,1.0,,,,,,,,1.0,0.25,0.25,,1.0,0.25,0.75,,,,,,,,,,0.67,0.5,,,0.25,,,0.5,0.5,,,,,0.5
957,,,,,,,,,,0.0,1.0,0.0,,,,,,,,0.0,,,0.0,,,,0.0,,0.25,,0.0,,,,0.75,,,,,1.0,,0.75,,,,,0.0,0.25,,,,0.75,,,0.75,,0.0,,,0.25,,,0.83,0.0,,,0.75,,,0.5,,,,0.75,0.5
959,0.83,,,0.25,,,,,,,,,,,,0.0,,0.0,0.75,,,,1.0,,,,0.0,,,0.25,,,,,0.0,1.0,,0.0,,0.0,,,,,1.0,,0.25,1.0,0.0,,,,,0.75,,,,0.25,,,1.0,1.0,0.17,0.0,,,,,,,,,,0.5,
960,,,0.67,,0.75,,,,0.75,,,,,,0.75,,,,,,,,,,0.0,,,,0.75,,,1.0,1.0,1.0,,,,,,,,1.0,,,0.75,,1.0,,,0.0,1.0,0.75,,,,,0.0,0.25,1.0,1.0,,,,,,,1.0,0.5,,,0.5,,,,0.25
961,,0.67,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.25,,,0.25,0.0,0.0,,,,0.0,,,0.75,,,1.0,,,1.0,,,,,,,,,,,,0.75,,,,,,,,0.25,1.0,0.5,0.5,0.5,,0.5,0.5,,0.5
962,,0.17,0.0,,1.0,,1.0,,,,,,0.0,,1.0,,,,,0.0,,1.0,,0.0,,,,,,,,,0.0,,,,1.0,0.25,0.25,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,0.75,1.0,,,,,1.0,,,1.0,
963,0.0,,,,,,,,,,,,,,,,,,0.75,,,,,,,,0.0,,0.0,0.75,0.75,,,,0.25,,,,0.0,,,,1.0,,,,0.25,,0.75,,,,0.75,0.75,0.25,0.0,,,,0.75,,,0.33,0.0,,0.75,,,,,0.5,0.5,0.5,0.5,
964,1.0,0.33,,,0.0,0.0,,,,,,0.0,,,0.75,,,,0.25,,,,,,,,0.0,0.75,,0.75,,,,,,,,1.0,,,1.0,,,,0.75,1.0,0.0,,,1.0,,0.25,,,,,,,,0.75,,,,,,,,0.5,0.25,0.5,0.5,0.5,,,
965,,,,0.75,0.75,,,,0.25,,,,,,,,,,0.75,0.0,0.25,,,,0.75,,,,0.0,0.75,0.75,0.25,0.25,,,0.75,,,,,,,,1.0,0.75,,,,,,,,0.0,,,0.75,,,,,0.83,,0.5,,,,0.75,,0.75,0.5,,,,,0.5
966,,,0.67,,,,1.0,,1.0,1.0,,,,0.0,0.75,,,,,,1.0,0.75,,,1.0,0.0,0.0,1.0,1.0,,1.0,,,,1.0,,,,0.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.25,,0.17,,,,0.75,,,,,,,,0.0,,
967,,,,,,,,,1.0,1.0,,0.0,,,0.75,,,0.75,,,,0.75,,,,,,,,,,0.25,0.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,,,,0.75,,,,0.25,,,1.0,,,,0.33,1.0,,0.75,,,0.75,,0.75,,,0.5,1.0,
968,,0.17,,,,0.25,,,1.0,,,0.25,1.0,,,,,,,,0.75,,0.75,,1.0,,0.25,,0.0,,0.25,0.25,,,,1.0,,,,,,0.25,,0.75,0.75,1.0,,,,1.0,1.0,,,,,,,,0.25,,,,,0.0,0.25,,,,,,0.75,,,,
970,0.17,,,,,,,,0.75,,0.0,0.0,,,,0.75,,0.0,,0.0,,,1.0,,0.75,0.0,,,0.25,,,0.0,,,,,,,0.25,,,0.25,,,,,0.25,,,,,,,,0.75,,,,,,0.33,0.5,0.67,,0.25,1.0,,,,0.5,,,,,0.25
971,0.83,,0.83,0.0,,,,0.25,,,0.75,0.75,,,1.0,0.75,,0.75,,,,0.25,0.0,,,,,,,0.25,,1.0,,0.0,,0.75,,,,,,,0.25,,,,,,,0.75,,,,0.0,0.75,,,,,,0.83,0.83,,0.0,,,,,,0.75,,,,,
972,,,,,,,,1.0,,,1.0,,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,1.0,,,0.0,,1.0,,0.0,,,,,0.75,1.0,0.0,,,0.25,0.0,0.0,,,0.0,0.0,,,,,,,,1.0,0.0,0.0,,0.5,,0.75,,,,
973,,0.83,,0.0,0.75,,,,,,,0.75,,,,,,0.25,0.25,,0.0,,,,,1.0,,0.75,0.0,,,,,1.0,,,,,,0.25,1.0,,,,,0.25,,,,1.0,,0.75,,,,,0.0,,,1.0,,,,,1.0,,,0.0,,,,,0.5,0.5,0.5
974,,0.33,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,1.0,0.75,,,0.0,,1.0,,,,,0.0,1.0,1.0,,,1.0,,,,0.0,,0.0,,,0.75,0.0,0.75,,,,,,,,1.0,,,,0.75,,,,0.75,,,0.0,0.75,,0.75
975,0.83,,,,1.0,,,,,,,,,0.75,,0.0,,,0.25,,,0.75,0.75,,0.75,0.25,0.25,,,,,,,,0.25,1.0,,,1.0,,,0.75,,,,,,,,1.0,,,,0.75,0.25,,,,,0.75,,,1.0,,0.75,0.75,,,,,0.5,0.5,,,
976,,0.83,0.83,,,0.75,,0.75,,,,1.0,,,,,0.75,1.0,0.0,,0.0,,,,,1.0,,0.25,,0.0,,,,,,,,,,,1.0,,0.25,,,,,,,1.0,,,,,,,,,1.0,0.75,0.83,,,0.0,,0.0,0.0,0.0,,,0.5,,,,
978,,0.0,,,,,0.5,,0.0,,,,0.0,,,0.0,,1.0,,,,,,0.75,0.0,1.0,,,0.0,,,1.0,,1.0,,,,,,,,,0.0,,0.0,,,,,1.0,,,,,,0.0,0.0,0.0,,1.0,,0.67,,,,1.0,1.0,,,,0.5,,,,
979,0.83,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,0.0,1.0,,,,,0.75,0.0,,1.0,0.75,,,,0.0,0.75,,0.0,0.75,,,,0.0,,,0.0,,,,,,,,,,0.0,0.75,,0.67,,,0.0,0.75,,,,,1.0,,,1.0,,
981,,0.33,,,,0.0,,0.75,,0.25,,,0.25,,,0.0,,,,,,0.25,,,0.25,0.0,,0.75,,0.75,0.0,,,,,,,1.0,,,,0.25,,1.0,,,,,0.75,,,,0.25,,0.0,0.25,,1.0,,,0.5,,,0.0,,,,0.5,,,,,,,
983,,,,0.75,,,0.33,0.0,,,,1.0,0.0,0.75,,,,,0.0,,,,,,,1.0,,1.0,,,,,,,,,0.75,,,0.75,,,0.75,0.75,,,1.0,,,,,,1.0,,,0.0,,,,1.0,,,,,,0.75,,0.25,0.5,0.75,,0.25,,,0.5
984,,,,,,,,,,0.0,1.0,0.25,,1.0,1.0,0.0,0.0,0.0,0.75,,1.0,,,,0.25,,,,,,,,,1.0,,1.0,,,1.0,0.25,,,,1.0,,,0.25,,,,,,,,,,0.75,,1.0,,1.0,1.0,0.67,,,,,,,,,,0.25,,
985,,0.67,,,0.25,,,,,1.0,,,,,,,0.75,,,,,1.0,0.75,,0.25,,,0.75,0.25,,,,0.0,,,,,,0.25,,,0.75,1.0,,0.75,1.0,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,0.5,1.0,0.75,0.5,0.75,1.0
986,,,,0.75,,0.0,,,,0.0,,,0.75,1.0,,0.0,0.75,1.0,,,,,,,,,,,0.25,,,0.25,0.75,0.25,,,,0.25,,,,,,,0.25,0.75,0.75,0.75,,,,,,,,0.0,,,,,,,,,0.75,1.0,,0.25,,,0.75,,,0.5,
987,,,,,0.0,0.0,,0.75,1.0,0.25,,,,,,0.25,0.0,,0.75,0.25,,,,0.25,,0.75,,,,,,,,,,1.0,,0.25,,,,1.0,,,0.25,,,0.25,0.75,,,,,,,,,,,,,,,0.0,,,,,1.0,0.75,,0.5,0.5,0.5,
988,0.83,,0.0,0.75,1.0,,0.67,1.0,0.75,,,,,,,,,,,0.0,0.75,0.75,,,0.75,,,,,,,,,0.75,,,,,0.75,1.0,1.0,,0.25,,,,,1.0,,,0.75,1.0,,,,,1.0,,0.0,,,1.0,,,,,,,0.0,,,,,,
989,0.67,,,0.25,1.0,,,,1.0,0.75,,0.0,,0.0,,,,,,,,,0.0,,0.25,0.0,,1.0,,,0.0,,0.25,0.0,0.25,,,,,,,,,,0.75,1.0,,,,,,,,,,0.25,,,1.0,,,0.67,,0.0,,,0.75,,,,,,0.5,,
990,,,0.83,0.75,0.0,,0.5,0.75,,,,0.75,,0.25,,0.75,,0.75,,,,,,,,,0.75,0.0,,,,,0.25,,,,,0.75,0.75,,0.75,,,,0.25,,0.75,,0.75,,,,0.25,,,,,0.0,,,,,,,,,0.0,,,0.75,,,,0.75,
991,0.83,0.5,,,,,0.67,,,,,,,0.75,,,0.0,,,,,,,,0.0,0.25,0.0,1.0,,1.0,,,,,,0.75,,,,,,,0.25,,1.0,1.0,,0.75,0.0,0.25,,,,0.75,,,1.0,,,,,,,0.0,,,,,,0.5,0.5,,0.5,,
992,0.5,,,,0.75,,,,0.75,,,,0.75,,,,,,,,,0.25,1.0,0.0,,0.25,,,1.0,,,,,,,,,,0.75,,,1.0,,1.0,,1.0,,,,0.25,1.0,,,0.75,,1.0,1.0,,0.75,1.0,,1.0,,,,,1.0,,,,,,,,0.25
993,,0.67,,,1.0,,0.67,,0.75,,,0.25,,,,,0.75,1.0,0.75,0.0,,,,,,0.25,,,0.25,,1.0,,,1.0,,,,0.25,,0.75,,0.75,,1.0,,,,,,,1.0,,1.0,0.75,,,,,,,,,0.83,,,,,,,,,,0.25,,0.25
994,,0.83,,1.0,0.75,,,,0.75,,,,0.75,,0.0,,,,,0.0,1.0,,0.25,,,0.75,,,,,,0.25,,1.0,0.75,,,,0.0,,,0.0,,,1.0,,,1.0,,,,,,,0.0,0.25,,,,,,,1.0,,,1.0,1.0,,,,,,,,0.25
996,,,,,,,,,1.0,1.0,0.25,,,,,,,,,0.0,1.0,,,,,0.25,,1.0,,,,,,,1.0,,0.75,1.0,0.0,1.0,,,1.0,,1.0,,0.25,,,1.0,,1.0,,,0.75,,,0.75,,,0.0,,,,,,1.0,0.75,,,,0.75,,,
997,,0.33,,0.75,,,,,0.75,0.25,,,,,,,,,1.0,,1.0,1.0,0.75,,,,,,,,,,,,,,,1.0,0.75,0.75,,,0.75,,0.25,,,,,1.0,,1.0,,,,,,,0.75,,,0.33,0.67,0.25,,,0.75,,,0.75,0.75,,,,0.5
998,,0.0,,,0.75,,,0.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,0.75,0.0,0.0,,,0.25,,,0.75,,1.0,1.0,,,,,,,0.0,,1.0,,1.0,,,,1.0,,0.0,,,,,,,,,,0.0,0.5,1.0,,,,0.25
999,,0.5,,,,,,1.0,,0.0,1.0,,,,,,0.75,1.0,,,0.75,,0.25,,0.25,,,,,,,,,1.0,,,,1.0,,0.0,,,,,,,0.75,,1.0,,0.0,,0.0,,,,,,0.75,,,,,,,,,0.5,,0.5,0.75,0.5,0.5,,1.0
1000,0.83,0.5,0.0,0.75,1.0,,,,0.75,,,,,,,0.75,,,0.25,0.0,,,1.0,,,,,,1.0,,,0.0,0.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,0.75,,,,,,,,1.0,,,1.0,,,,,,1.0,0.75,,,,0.5,,,
1001,,0.0,0.0,,1.0,,,,,,,0.0,1.0,,,0.0,,,,0.0,,1.0,1.0,,1.0,,,,,1.0,,0.0,,,1.0,0.0,,,0.25,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,0.0,,,,,,,,,,0.5,1.0,0.75,,,
1002,,,,,,,,0.0,,,0.25,,,1.0,,,,,,,0.75,,,,,,0.25,,,,,,,,,1.0,0.75,,,,0.75,0.25,0.75,,,1.0,0.75,,0.75,,0.75,,,,,1.0,0.75,,,0.75,,0.33,,,,,,,0.5,0.5,0.75,0.5,0.5,,
1003,0.17,,,0.75,,,,,,,,,,,,0.75,0.25,1.0,,,1.0,,,0.0,0.0,,0.0,,0.75,,,,,1.0,,1.0,,,,0.25,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,0.75,,,0.83,,0.0,1.0,,,,0.25,,,,0.25,,
1004,,,1.0,,0.0,,,,0.0,,0.0,1.0,,,,,0.0,,,0.0,,,0.0,,,,1.0,0.0,,0.0,,,,,,,,1.0,0.0,,1.0,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,0.17,,,,,0.0,,,1.0,,0.0,,0.5,1.0
1006,0.83,,,,,,,,,0.0,0.0,,0.25,,1.0,1.0,0.0,,,0.0,0.75,,,,0.0,,,,,,,0.75,1.0,,,,,,0.0,1.0,,,0.75,1.0,,0.25,0.75,,,,,,,,,,,,,,,0.83,,,0.75,,1.0,,,0.75,,,,0.5,
1007,,0.33,,1.0,,,,,,,0.75,,0.75,,0.75,0.75,,0.75,,,,,,0.0,,,0.0,,,1.0,1.0,,,,,,0.25,,,,0.25,,,,1.0,,,,,,,,,,,,,,,0.75,,,1.0,,0.75,,1.0,,0.5,0.5,0.75,,0.0,0.75,
1008,,,,,,,,1.0,,,,,,1.0,1.0,0.75,,,0.75,,0.25,,0.75,0.0,0.25,,,,,0.0,1.0,,,,,,,,1.0,,0.0,,0.0,,,0.75,,,,,,,,,0.25,,1.0,,1.0,0.75,1.0,,,,,0.0,,,,,,,0.25,,0.25
1009,,,,,0.75,,,,1.0,1.0,0.0,,,,,,1.0,0.0,,0.25,,1.0,,,,0.0,,1.0,,1.0,,0.0,0.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,0.25,,,,,,,,,,,,0.75,1.0,0.25,,,,,,
1010,,,,,0.75,,,,0.75,0.0,,,0.25,,,,,0.75,,,,,,,,0.25,0.25,,0.75,,,0.25,,1.0,0.0,0.75,0.0,,,,0.25,,0.75,,,0.75,,,,,,0.25,0.25,0.25,,,0.75,,1.0,,,,,,,,,0.5,,,0.75,,,,
1011,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,0.25,,,,,0.25,,,1.0,,,1.0,,,,0.25,1.0,,,0.0,0.0,,,0.0,1.0,,,0.25,,,,,,,0.75,,,1.0,,0.0,,,1.0,,1.0,,,,,,,0.5,,0.5,,,0.5,
1012,0.67,,0.67,1.0,,0.0,,,,,,0.25,,1.0,,0.0,,,1.0,0.0,1.0,,,,,1.0,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,1.0,1.0,,0.0,,,0.25,0.5,0.5,,,,,,0.5
1013,,,,,0.0,,,0.75,,0.25,0.75,,0.75,,0.75,0.25,,,0.75,,,,,,0.25,0.0,,,,,,,,,,0.25,0.0,,0.25,,,,,,,,,,,,0.75,,,,,0.0,,,1.0,1.0,0.67,,,0.25,0.75,,1.0,,,0.5,,0.5,,,
1014,,0.5,0.33,,,,,,0.25,,1.0,0.25,,0.75,,0.75,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,1.0,,,0.25,,,,,,,0.25,,,,,0.75,0.75,,0.0,,0.75,0.75,,0.67,,,,0.25,,,,,0.5,,,,0.75,
1016,,0.5,0.67,0.75,,,,,,,,,0.0,,1.0,,,,,,,,,,0.0,,0.25,,0.75,1.0,,,0.0,,,,0.0,1.0,,0.75,1.0,,,,0.25,,0.75,0.0,1.0,,,,,1.0,,,,,,,,,,0.0,,,,,0.5,0.5,,,,,0.5
1017,,,0.5,,,0.0,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,0.25,,,,,,,0.75,,1.0,0.0,,1.0,,1.0,,,,,,,,,0.25,,0.75,0.25,,,0.75,1.0,,,0.5,0.67,,,0.25,,,0.5,0.5,0.5,,,0.5,
1019,,,,,0.0,,,,,,,,0.75,,,,0.0,,,0.0,,,,0.0,,,,,,1.0,1.0,,1.0,,,,0.25,,0.25,,,,0.75,,1.0,,,,,1.0,,0.0,0.75,1.0,,,0.0,,,,0.83,,,0.0,0.75,,0.75,,,,,,,0.75,0.5
1020,,0.67,,,,,,1.0,0.75,,1.0,,0.0,0.75,,,,,0.25,0.0,1.0,,0.75,,,0.25,0.25,,,,,,,,0.0,,,,,0.0,0.75,,,,0.25,,,0.0,,,,,0.0,,,,,0.0,1.0,1.0,,,,,,,1.0,,,0.75,,,,,
1021,0.83,,0.67,,,,0.0,,,,,,,1.0,,,0.0,,0.75,,,,,0.0,,1.0,,1.0,,0.0,0.0,0.25,,,0.0,,,,,0.0,,0.25,0.0,,,,,,,,,,0.75,,,,0.0,,1.0,,,,,,0.75,0.25,,,,0.75,,0.25,,,
1022,0.83,,0.0,,,,0.17,0.0,,,,0.75,0.25,,,,,,1.0,,,0.0,,0.25,0.0,,,1.0,,,1.0,,0.25,,,0.75,,,,,1.0,,,,0.75,,,0.75,0.0,,,,,,,0.75,,,,0.75,0.67,,1.0,,,,,,,,,0.5,,,
1023,,,0.0,,,0.0,,,1.0,,,,1.0,0.0,0.75,,,0.0,1.0,,1.0,,,,0.75,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,0.0,,,,,1.0,1.0,,,1.0,,,0.33,0.5,,,,,,,0.0,0.5,,0.75,0.25,0.75,
1024,,0.0,,,1.0,0.0,,,,1.0,,,1.0,,,,,,,0.0,1.0,,,,,0.0,0.0,,,0.75,1.0,,,,,0.75,,,,0.75,,,0.75,,,,,0.75,,,,0.75,,,0.75,,1.0,,0.75,0.25,,0.67,,,0.75,,,,,,,0.75,,,
1025,0.17,,,,0.25,,,,1.0,,,,,,0.0,,1.0,1.0,1.0,,,1.0,,,1.0,,0.0,,,,,,0.0,1.0,1.0,1.0,,,,,1.0,,,,,,,0.0,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,0.25,,,,,,
1026,,,0.0,1.0,,,,0.0,1.0,,,0.0,1.0,,0.75,,,,1.0,,,,,,,,0.0,,,1.0,,,1.0,,,,1.0,,0.0,,,,,1.0,,,,0.75,,,,0.75,1.0,,,0.75,1.0,,,,,,,,,,1.0,,0.0,,1.0,,0.25,,
1027,0.17,,,,,0.0,,,,,,,1.0,0.0,,,1.0,0.0,,0.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,0.0,,1.0,0.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,
1028,,,0.0,,1.0,,1.0,,0.75,,,,,,1.0,0.25,,,,0.0,,,,,,,,,,,1.0,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,0.0,,0.0,,,,,,,0.75,,,,0.75,,,1.0,,,1.0,,,,,,0.75,0.0,1.0,
1029,0.0,0.83,,,,,,1.0,,,1.0,1.0,,,,,0.0,,0.0,0.25,,,0.0,1.0,,,,,,0.0,,,0.75,,,,,0.75,,,0.75,0.75,,,0.25,0.25,,0.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,0.0,,0.5,
1030,,0.33,,,,,0.33,,,,,0.75,,0.75,,,,0.25,0.25,,,0.75,0.25,,,,0.25,,,0.25,,,,,,,,0.25,,,,,0.75,,0.75,,0.25,0.25,,0.25,,,,,0.25,,0.25,,,1.0,0.83,,,,,0.25,,,,,,0.5,0.5,,
1031,,0.5,,0.75,,0.0,,0.75,,,0.75,,0.25,0.75,,,,0.0,0.25,,,0.75,,,0.25,,0.0,,,,,,,0.75,,,0.0,,,,,0.25,,,,,,,,,,,,0.25,,,0.25,,1.0,,,,0.17,0.0,,0.0,,,0.5,,,,,,0.5
1033,,1.0,,,0.75,1.0,,1.0,,0.0,1.0,,,1.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,0.25,0.0,0.0,,,,,0.75,,,,0.0,0.0,,,0.0,1.0,,,,0.33,,,0.0,,,,,,,0.5,,0.5
