,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
346,,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.25,,,,,,,1.0,,,0.75,,,1.0,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.75,,,,,0.75,,,,,,,,,,,,1.0,,,,,,,0.17,,,,,,1.0,,,,,,,,
348,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,0.0,,,,,,,0.0,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,0.25,,,,,0.75,,,,,,,,,,
351,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,0.75,,,
352,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,0.0,,,,,,,,,1.0,,,,0.0,,,,,,,0.75,,,,
353,,,,,,,0.17,,1.0,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,
354,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.75,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,
355,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.25,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.75,,0.5,,,,
356,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,1.0,,,0.5,,,,,0.0
358,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.75,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.33,,,,,,,,,0.25,,0.75,
359,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,0.75,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,0.83,,,,,,,,0.75,0.75,,,,
360,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.75,,,,,,,,,,
361,,,,,,,,,1.0,0.75,,,,,,,,0.75,,,,,,,,,,,,,,0.25,,,,,,0.0,,,,,,0.75,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,0.67,,,,,,,,,,0.75,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,
363,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,
364,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,1.0,,,,,,,,,,,,,1.0,,,0.75,,,,,,,,1.0,,,,,,,,,,,
365,,,,,,,,,,1.0,,,,0.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,
366,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,0.5,
367,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
369,,,0.5,0.75,,,,,,,,,,,,,,,,,,,0.0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,0.5,,,
370,,,,,1.0,,0.67,0.75,0.75,,,,,,,,0.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,1.0,0.75,,,,,,,,0.0,,,,,1.0,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,0.5,
372,,,,,,,,,,,0.75,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,0.75,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,,,,0.75,,,,,,,,,0.75,,,,,,,,,,1.0,,,,,,,1.0,,,,,0.0,,,,,,,,,,,0.75,,,,,,,,,0.83,,,,,,,,,,,,,,
374,,,,,,,0.67,,,,,,,,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,0.0,,,0.5,,,,,,,
375,,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,0.75,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
376,0.67,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,0.75,,1.0,,,,,,,,,,,,,,0.5,,
377,0.33,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,1.0,,,,0.75,,,,,,,,,,,,,,,0.5
378,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,0.25,,,,,,,0.83,0.83,,,,,0.75,,,,,0.25,,
379,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,
380,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,
381,,,,,,,,,1.0,,,,,,,0.75,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.75,,,,,,,,,,,,,,0.75,,,,,0.5,,,,,
383,,,,,,0.0,,,,,,,,,0.75,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.25,,,,,,,
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,0.75,,,,,,,,,,,0.75,1.0,,,,,0.5,,0.75,,,,,,,0.5,,,
386,,,,,,,,,,,,,,0.0,,,,,0.75,,0.0,,,,,,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,0.75,,,,
387,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,,,0.25,,,,,,,,,,,,,,,1.0,,,,,0.75,,,,,,,,,0.75,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.75,,,0.75,,,,,,,,,,,,0.0,,,,,,,,,,0.17,,0.0,,,,,,,,,,
389,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.67,,,,,,,,0.0,,,,,
390,,,,,,,,0.0,,,,,,0.0,,,,,1.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,0.25,,,,,,,,,,
391,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.25,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,1.0,,,,
392,0.83,,,,,,,0.75,,,,0.25,,,,,,,,0.25,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,
394,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,0.83,1.0,,1.0,,,,,,,,,,0.25
395,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.75,0.0,,,,0.75,,,,,,,,,,,,,,,,0.5,,,0.5,,,
396,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,0.0,,
397,,,0.67,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,1.0,,,,0.67,,,,0.75,,,0.75,,,,,
398,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,,
399,,,,,,,,,,,,,,,0.0,,,,,0.25,,,,,0.75,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,0.75,1.0,,,,,,,,,,,,,,,,,0.5
400,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
402,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.25,,,,,1.0,,1.0,,,,,,,,,,,,0.75,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,
403,,,0.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,0.25,,,,,,,,0.25,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,
406,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.75,,,0.25,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,0.5,,,
407,0.17,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.75,,,,,,,
408,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.5,,,,,,,,,0.75,,,,0.5
409,,0.33,,,,,,,,,,,1.0,,,,,0.75,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,
411,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,0.75,
413,,,,,,,,,,1.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,
415,,,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,0.75,,,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,0.75
416,0.83,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,0.5,0.0,,
418,,,,,,,,,,,0.75,,0.0,0.75,,,,,,,,,,,,0.75,,0.25,,,,,,,,,,,,,,,,,,,,,,0.75,,,,0.0,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.25,,,0.25,,,,0.75,,
420,,,,,0.75,,,,,,,,,,,0.75,,,,,,,,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.5,,,,0.5,,
421,,,,,,,,,1.0,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,,0.0,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,
422,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.75,,,,,,,,,,,,0.75,,,,1.0,,,,,,,,,,,,,,,,,,,0.83,,,,,,0.0,,,,,,,,
423,0.83,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.75,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
424,,,,0.75,,,,,,,,,,,,,,1.0,,,,,,,0.75,,,,,,0.0,,,1.0,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,0.75,,,,,0.0,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,
426,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.17,,0.83,,,,,,,,,,0.0,,
427,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,0.75,,,,0.0,0.25,,,,,,,,,,,1.0,,,,
428,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.75,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,
429,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.0,0.25,,,,,,,,1.0,,,,,,,
430,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.75,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,0.25
431,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,
432,,,,,,,1.0,0.0,,,,,,0.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.17,,1.0,,,,,,,,,,
434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,0.0,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,1.0,,0.0,,,
435,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,,,,
436,,,,,,,0.83,,,,,,,,,,0.25,,,,,,1.0,,,,,,,,,,0.75,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,0.5,
437,0.33,,,,,,,,,,,,,,,,,0.75,0.75,,,,0.0,,,,,,,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,
438,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,1.0,0.75,,,,,,,,,,,,,,,,1.0,,,,
439,,,,,,,,,,,,0.75,,,0.0,,0.25,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
440,,,,,,,0.0,,,0.0,0.75,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
441,,,,,0.75,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.75,,,,,,0.25,,,,,,,,1.0,,,,,,,,
443,,,,,,,0.67,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,0.5,,,,,,,0.0
444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.25,,,,,,,1.0,,0.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
445,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,0.5,,,
446,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,0.0,,,0.75,,0.25,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,0.0,,,,,,,
447,,,,,,,,,,,,0.75,,,,,,,1.0,,,,,,0.75,0.25,,,,,,0.75,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.75,,,,,,,,,,,,,,,,
448,,,,,,,0.67,,,,,,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,
449,,,,0.25,,,,1.0,,,,,0.25,,,,,,,0.0,,,,,,,,,,,0.25,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,0.75,0.75,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,0.25,,,0.67,,,,,,,,,,,,,0.0
451,0.83,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,0.67,,,,,,,,,,0.25,0.75,0.75,,,,,,,,0.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0.75,,,,,,0.25,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,0.5,,,,0.75,
454,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,0.75,,,
455,,,,,,,,,,,,,0.75,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,0.75,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,0.25,,,,,,,,,,,,,0.25,0.75,,,,,,0.25,,,,0.25,,,,,,,,,,,,,0.0,,,,,,0.75,,,,,,,,,,,,,,,,,,,,
458,,,,,1.0,,,,,,,,1.0,,,,,,,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5
461,0.83,,0.17,,,,,,,,,,,,0.75,,0.0,,,,,0.75,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,
462,,0.67,,,,,,,,,,,,,,,,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,0.75,
463,,,,,,,,1.0,0.75,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,0.75,,,,
464,,,,,,,,0.0,,,,,,,,1.0,0.25,,,,,,,,,,,1.0,,,,,0.25,,,,,,,0.75,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,0.25,,,,,,0.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,1.0,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
466,,,0.17,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.25,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,
467,,0.17,,,,,,,,,,,,,,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,1.0,,,,,0.75,,,,,,,,,,,,,,,0.75,
468,,,,,,,,0.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.0,,,,,,
470,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
471,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,0.25
473,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.75,,,,,,,,,,,,,,,0.83,,,,,0.75,,,,,,1.0,
474,,,,,,,,,,0.75,,,,,,,,,,,,,,,,0.0,,,1.0,,,,1.0,1.0,,0.75,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,
475,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.75,,0.25,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
476,1.0,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,,,
477,,0.33,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,0.75,0.75,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.75,
478,,,,,,,,,,,,,,,1.0,,,1.0,,,,0.75,,,,,,,0.75,,,,0.75,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
479,0.0,,,,,,,,,,,,1.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
480,,,,,,,,,,0.25,1.0,,,0.75,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,0.75,,,,
481,,0.67,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,0.25,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,0.75,,,,
482,,,0.67,,,,,,,,0.0,,,,,,,0.75,,,,0.25,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,
483,,,,,,,,,1.0,,,,,,,0.25,,0.75,,,,,1.0,,,0.0,,,,,0.75,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,,,0.75,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,0.5
485,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.25,0.5,,,,,,
486,,,0.17,1.0,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.25,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,0.0,,,,,0.75,,,,0.5
488,,,,,,0.0,,,,,0.75,,,,,,,,,,,,0.75,,0.25,,,,,,,,,0.75,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.75,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,,,,,0.75,,,,0.75,,,,,,,,,,,0.0,,,0.0,,,0.75,,,,,
490,,,,,,,,,0.75,,,,,,0.75,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.75,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,0.25,,
491,,,,,,0.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.5
492,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
493,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,1.0,,,,,1.0,,0.0,,
494,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.25
495,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,,,,,
496,0.67,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,1.0,,,,,0.75,,,,,,,,,,
498,,,,,,,,,,,,,,,,0.25,,,,0.0,,,,,,,,,,0.75,,,,,,,,,,,,0.75,,,,,,0.0,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,0.75
499,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.75,1.0,,,0.25,,,,,,0.75,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,0.75
500,,,0.67,,,0.0,,,,,,,,,,,,,,,,,,,,0.75,,0.25,,0.75,,,,,,,,0.75,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,0.33,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.75,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.5,,
504,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,
505,0.33,0.0,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
506,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,0.75,,,0.25,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.83,,,,,,,,,,,0.5,,,
