,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
957,,0.67,0.17,,,,0.83,,1.0,0.0,,0.0,0.25,,,0.75,,,,,0.25,0.25,,,,,0.0,,,0.75,,0.0,,,,,0.25,,,1.0,1.0,,1.0,,,1.0,0.0,0.25,,1.0,0.75,,0.75,1.0,0.75,,0.0,1.0,,0.25,0.33,0.33,,0.0,0.75,,,0.5,0.5,,0.5,0.75,,,0.5
959,,0.33,0.0,,1.0,,,0.75,0.75,,,,,0.75,,0.0,,0.0,,0.0,,,,,0.75,0.0,,,1.0,,1.0,0.75,,1.0,,1.0,0.0,,1.0,0.0,,1.0,0.25,,1.0,,0.25,1.0,,0.25,,1.0,0.75,,,0.75,0.75,,,,,1.0,0.17,0.0,1.0,,,,0.25,,0.75,0.5,0.5,,
960,0.5,,0.67,,,0.0,0.0,,,0.0,,,,1.0,0.75,1.0,0.0,,,0.0,0.75,,0.25,,,,,,0.75,,0.0,,,1.0,,,0.0,,0.25,0.0,,1.0,0.0,0.75,,,1.0,,0.0,0.0,1.0,,,,1.0,,,0.25,,,1.0,,0.5,0.25,1.0,0.25,1.0,,,,0.5,,0.5,0.25,0.25
961,0.67,,0.33,,,0.0,,,,,1.0,0.0,0.0,0.0,,0.75,,1.0,0.75,,,0.25,0.0,0.0,0.25,0.0,0.0,0.25,,0.75,0.25,,0.0,0.0,,,,1.0,0.0,,0.0,,,1.0,0.75,,0.25,0.0,,1.0,,,,,1.0,0.0,,0.75,1.0,,,1.0,,0.0,,,1.0,,,,,0.5,,,
962,,,,,1.0,,,,1.0,1.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.25,,,,0.75,0.0,,,,1.0,1.0,1.0,1.0,0.0,,1.0,,1.0,,0.25,0.25,1.0,1.0,0.75,1.0,1.0,1.0,,0.75,1.0,,,,0.25,,,0.75,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,0.75,1.0,
963,,0.67,,,0.0,0.0,,,,,1.0,,0.25,0.0,0.0,,,,0.75,0.0,,,0.0,,,0.0,,1.0,,0.75,0.75,,0.25,1.0,0.25,,,,,0.75,,0.75,,,,,0.25,0.25,0.75,1.0,0.25,,0.75,,,0.0,0.0,,1.0,,0.33,,0.33,,,0.75,0.75,,0.5,0.5,,0.5,0.5,,0.5
964,1.0,,0.5,,0.0,,,0.0,,0.0,1.0,,0.25,0.0,0.75,0.75,0.0,1.0,,0.0,,0.25,,0.0,0.25,0.0,,0.75,,,,,0.25,0.0,0.25,0.75,,,0.0,,1.0,,,0.75,0.75,,0.0,,,1.0,,,,,,0.0,,0.75,0.25,,0.67,0.67,0.67,,0.75,,,,,0.5,,,,0.75,
965,,0.17,0.5,0.75,,0.25,0.67,0.75,,1.0,,,0.25,,,0.0,,0.75,,,,0.75,0.0,0.25,,,0.75,0.25,,0.75,0.75,,,0.25,0.25,0.75,,,,,0.75,0.25,0.75,,,0.75,,1.0,0.25,1.0,,,,1.0,,,0.75,,,,0.83,,0.5,,0.75,1.0,0.75,,,0.5,,0.5,,0.5,
966,1.0,,0.67,,,0.0,,,,,0.75,,1.0,,0.75,,,,,,1.0,,,0.0,,0.0,,,1.0,,1.0,,0.0,1.0,,1.0,1.0,1.0,,1.0,,0.0,1.0,,,1.0,0.0,1.0,,,1.0,,1.0,,,0.75,,,0.25,1.0,0.17,0.67,1.0,0.75,,1.0,1.0,1.0,,1.0,,0.75,,1.0,
967,1.0,0.67,,,,,,,,,0.75,0.0,0.75,0.0,0.75,,1.0,0.75,1.0,,,,,,0.75,,0.75,,,1.0,0.75,0.25,,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,,,0.25,,,,0.75,1.0,1.0,,,,,1.0,0.0,,,0.33,1.0,0.25,0.75,1.0,,0.75,,0.75,0.75,0.75,,,1.0
968,1.0,,0.83,0.0,0.0,0.25,1.0,1.0,,,0.25,0.25,,,,,1.0,,1.0,,,0.0,0.75,,1.0,0.25,,0.0,,,,,,,0.75,,,,0.0,,,,0.75,,0.75,1.0,0.0,,0.75,1.0,,,0.75,1.0,,0.0,0.25,0.75,0.25,0.75,,,0.83,0.0,,1.0,,,,,0.75,,0.25,,0.25
970,,0.17,,,,0.0,0.83,,,0.75,,0.0,,0.25,1.0,0.75,1.0,0.0,,,,,1.0,0.0,,0.0,0.25,1.0,0.25,,1.0,0.0,0.0,1.0,,0.25,,1.0,,,1.0,,,,1.0,,0.25,,,,,,0.75,1.0,0.75,,1.0,,,0.25,,,,,0.25,1.0,,1.0,0.25,,0.75,,0.25,,0.25
971,,0.83,0.83,0.0,0.0,0.75,0.17,,,,0.75,,,0.75,,,,0.75,0.0,0.0,,,,0.75,0.0,,1.0,0.75,0.25,,,,,0.0,0.75,,,0.75,0.75,0.25,0.25,,,0.75,,,,0.0,0.75,,,0.25,,0.0,0.75,0.0,,0.25,1.0,,,0.83,,0.0,1.0,,0.0,,,0.75,0.75,,,,
972,1.0,0.83,0.0,,,,0.0,1.0,,,1.0,,0.0,0.75,,,,0.0,0.0,,,0.25,,,0.0,0.25,0.0,1.0,1.0,,,1.0,1.0,1.0,,,,0.0,1.0,,0.0,,0.0,0.0,,0.75,,,,,0.25,0.0,0.0,0.0,,,0.0,,1.0,,1.0,,,0.0,,0.0,,,,0.5,,,0.75,,0.25
973,,0.83,,,,0.75,,,,0.0,1.0,0.75,,,,,0.0,,,,0.0,,,,0.0,1.0,,,0.0,0.0,,1.0,0.25,1.0,0.0,0.75,,1.0,,,,,0.25,,0.0,,0.75,0.0,,1.0,,,,,0.0,0.0,,0.0,1.0,,1.0,,0.17,,,0.25,0.0,,0.75,0.5,0.5,0.0,0.5,0.5,0.5
974,0.0,,,0.0,0.25,,0.33,,0.0,,,1.0,0.25,1.0,,0.75,,,0.75,0.0,0.25,0.75,,1.0,,1.0,0.75,0.75,0.25,,0.25,1.0,,,0.0,0.75,,1.0,1.0,0.25,,,,0.0,,0.0,1.0,,,0.25,,0.0,0.75,,,,,0.25,,,,,,,,0.0,0.0,0.0,,0.75,,,,,0.75
975,,0.67,0.17,0.75,,,,,1.0,0.75,1.0,,,,,0.0,0.25,,,0.0,0.75,,,,,0.25,,,,1.0,,0.25,1.0,,,1.0,,0.25,,0.0,0.0,0.75,,,1.0,1.0,,1.0,,,,1.0,1.0,0.75,0.25,,,1.0,,0.75,0.67,,1.0,,,0.75,1.0,0.5,,0.5,0.5,,0.0,,0.25
976,0.83,,0.83,,,,,0.75,,,,,0.25,0.0,,,0.75,1.0,0.0,,0.0,0.0,,,0.0,1.0,1.0,,0.0,,,,,1.0,0.0,,,1.0,0.25,0.0,1.0,,,,0.0,0.75,,0.25,1.0,1.0,,,,0.0,0.0,0.0,,,1.0,0.75,,,0.17,,0.0,0.0,,,,0.5,0.5,0.0,,0.0,
978,1.0,,,0.0,0.0,0.0,0.5,,,,,,,,,0.0,,1.0,,,,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,,1.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,,,0.0,,1.0,,0.0,0.67,,,,1.0,1.0,0.25,,0.75,,0.25,0.5,,0.5
979,0.83,,,,,,,,0.0,,0.75,,,1.0,,,0.0,0.0,,,,0.0,0.0,,0.0,1.0,,0.0,,,,1.0,,,,1.0,0.0,,0.75,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,,,,0.0,,,,1.0,,0.67,0.33,0.0,,1.0,,0.0,,1.0,0.75,0.0,1.0,,0.25
981,,,,,,0.0,,,1.0,0.25,,,0.25,,1.0,,0.0,1.0,0.75,0.0,0.75,,0.0,0.0,0.25,,,0.75,,,,0.25,0.25,0.0,0.25,1.0,0.0,,0.0,,,0.25,,1.0,,1.0,0.25,0.75,0.75,,,0.25,,,,,0.0,,1.0,,,,0.83,0.0,,0.75,0.75,,,0.5,0.75,,,0.5,
983,,0.33,0.67,,0.0,,,0.0,,,,,,,,,,1.0,0.0,,1.0,0.0,0.0,0.75,,,1.0,,,0.0,1.0,,0.25,1.0,0.0,,,1.0,,0.75,1.0,,,0.75,0.0,1.0,1.0,0.0,,,0.25,,1.0,0.0,,,,0.0,,,0.83,,,,1.0,0.75,0.75,0.25,0.5,,,0.25,1.0,0.75,
984,,,,0.25,1.0,0.0,0.17,1.0,,,1.0,,0.0,1.0,,,0.0,,,,,0.25,0.0,,,0.75,0.0,,1.0,0.0,0.75,,,,0.0,1.0,,,,,0.75,,0.0,,,,0.25,1.0,0.25,0.0,,1.0,1.0,,0.0,,0.75,,1.0,1.0,,,0.67,,,,,0.5,0.5,0.5,,0.5,,0.5,0.5
985,,,,,,0.25,0.83,0.75,,1.0,,,0.75,0.25,0.75,1.0,,0.75,,0.25,,1.0,,,,0.25,,0.75,,,,,,0.75,0.75,0.25,,1.0,0.25,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,0.75,0.25,0.75,0.83,1.0,,,0.25,1.0,1.0,0.5,0.5,,1.0,0.75,,,1.0
986,0.83,0.83,,0.75,,0.0,,1.0,0.75,,,0.75,,1.0,,,,1.0,,,0.25,,0.0,0.0,,,,0.75,,,,,0.75,0.25,0.25,1.0,0.25,,,,,,0.75,,,0.75,0.75,0.75,,,,0.25,0.75,,1.0,,,,0.75,0.75,0.83,0.67,,0.0,0.75,1.0,,,,0.5,0.75,,0.5,0.5,0.25
987,0.83,0.5,,0.25,0.0,,,0.75,1.0,,1.0,0.25,0.0,,,0.25,,1.0,,,0.75,,,,0.0,,,,0.25,0.25,0.25,0.75,,0.0,,1.0,,,,,0.25,,,0.0,,0.25,1.0,,0.75,0.25,,0.25,,,0.25,0.0,,0.25,1.0,0.75,,,0.17,,1.0,0.0,,0.75,,,,0.5,,,0.0
988,0.83,,,0.75,,,0.67,1.0,0.75,1.0,0.25,,1.0,,,,1.0,,0.75,0.0,,,0.0,0.25,,0.25,0.75,,1.0,,0.25,0.25,,,1.0,,,1.0,0.75,,,,0.25,,0.25,1.0,0.25,,,1.0,0.75,,,0.75,1.0,,,0.75,,,0.83,1.0,,,,0.75,,0.5,,,,0.75,,0.75,0.75
989,0.67,0.17,0.33,0.25,1.0,0.0,0.5,0.75,1.0,0.75,1.0,,,,0.25,,0.0,,,,,,0.0,,,0.0,0.0,,,,,,0.25,,0.25,,,,,,0.75,,,1.0,0.75,,,,0.75,1.0,,,,0.25,,,0.0,1.0,,0.75,0.33,,,0.0,0.75,0.25,,0.5,0.5,0.5,0.5,,0.5,0.5,
990,,,0.83,0.75,,0.75,,,,0.75,,0.75,0.25,0.25,0.75,,,,0.75,0.0,,0.75,0.0,0.75,,,,,0.0,0.75,,0.75,0.25,0.25,,,,0.75,,,,0.75,,,0.25,0.75,0.75,,,0.25,0.0,0.0,,,0.0,0.0,0.25,0.0,,,1.0,,,0.0,,,0.0,,,,0.75,0.5,0.75,0.75,
991,0.83,0.5,0.17,,1.0,0.0,0.67,1.0,0.75,,,,0.0,,,,,,,0.25,1.0,0.75,,0.25,0.0,,0.0,1.0,,,1.0,0.0,,,0.0,,0.25,0.75,,0.0,,0.75,,,1.0,1.0,0.25,0.75,,,,,,,0.25,,,,1.0,,,,0.67,0.0,1.0,0.25,1.0,,,,0.5,0.5,,,0.5
992,0.5,,,,,0.0,0.67,,0.75,1.0,,0.0,0.75,0.25,,0.75,,,,,0.75,,1.0,0.0,0.75,0.25,0.0,,1.0,,,0.25,0.75,1.0,0.0,1.0,,,,,0.25,,,,1.0,,1.0,,0.25,0.25,,0.75,,,1.0,,,0.75,0.75,,,,,1.0,1.0,0.75,,0.75,0.5,0.75,0.75,,,,
993,0.17,0.67,0.0,,1.0,,,1.0,,,1.0,,,,,,0.75,,,,0.75,0.25,0.75,,1.0,0.25,0.25,,0.25,,,,0.0,1.0,,,,,,,0.25,0.75,0.25,,1.0,0.75,0.25,1.0,0.25,1.0,1.0,1.0,,,,0.0,1.0,,,0.75,0.67,1.0,,0.25,1.0,1.0,,0.75,0.5,,,,,,
994,,0.83,0.67,1.0,,0.0,,0.25,,,,,,,,0.0,,1.0,,0.0,1.0,,0.25,,0.0,0.75,,0.75,,1.0,1.0,,,,,1.0,0.0,1.0,0.0,,0.75,0.0,,1.0,1.0,,0.0,,,1.0,1.0,1.0,,,,0.25,0.25,,0.0,,0.67,0.5,,,,,,0.25,,,,0.25,0.25,0.75,0.25
996,,,0.0,0.75,0.25,,,,1.0,1.0,,0.0,1.0,0.25,0.75,,,0.75,1.0,,,,0.0,0.0,0.75,,0.75,1.0,0.75,,0.25,0.0,,0.75,,,0.75,,,1.0,,,1.0,,1.0,1.0,0.25,0.75,,1.0,,,1.0,,,,1.0,0.75,1.0,,,0.67,,,,1.0,1.0,,,0.75,,0.75,,,
997,,0.33,0.67,,0.0,0.75,,,0.75,,,0.75,0.25,,,0.75,,1.0,,,,1.0,,0.75,,1.0,0.75,0.25,0.25,,,,,,0.75,,0.25,,0.75,0.75,0.75,0.25,,0.75,,,,0.75,,1.0,,1.0,0.75,,,,,,,1.0,0.17,0.33,0.67,,,0.75,0.75,0.75,0.75,,0.75,,0.75,0.5,
998,,0.0,,,,0.0,,,1.0,1.0,,,,,,0.75,1.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,,1.0,,,,0.0,1.0,,0.25,1.0,,,1.0,,1.0,1.0,1.0,,,0.0,,0.0,1.0,1.0,1.0,1.0,,,,,1.0,,0.25,,0.67,,,,1.0,1.0,0.75,,0.5,,1.0,0.0,1.0,
999,0.5,,,0.75,,0.25,,,0.25,0.0,1.0,0.75,,,,0.25,0.75,,,,,0.75,,0.0,,,,,,,1.0,,0.0,1.0,1.0,0.25,0.0,1.0,,0.0,0.25,,,,0.25,0.75,0.75,,,1.0,0.0,0.0,,,,,0.25,0.25,0.75,,1.0,0.67,0.5,,,,,,0.5,0.5,,0.5,0.5,0.5,
1000,0.83,,,,,0.0,,1.0,,,1.0,0.0,0.0,1.0,0.75,0.75,0.0,,,,,0.75,1.0,,,0.0,,,1.0,0.25,1.0,,,,0.25,1.0,,,1.0,,0.0,1.0,0.0,,1.0,,0.0,,0.0,,1.0,0.75,,,1.0,1.0,1.0,,,,1.0,,1.0,,,0.75,,0.75,,,0.75,,0.0,0.5,
1001,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,,0.0,,,1.0,1.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,,0.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,0.0,,1.0,1.0,1.0,1.0,,,,,,0.0,,,,,0.0,,1.0,,0.0,0.5,,0.75,0.25,,
1002,0.5,,,0.25,1.0,0.25,0.67,,,,0.25,0.75,1.0,,0.25,,,,1.0,,,,0.75,,0.75,0.75,,,1.0,,,0.25,,0.75,,1.0,,0.25,0.25,,,,0.75,,0.25,,0.75,0.75,,,,1.0,0.75,0.75,,,0.75,,0.75,,,,,0.25,0.75,0.75,,,0.5,0.5,0.75,0.5,,0.75,0.5
1003,0.17,0.17,,,,,,,1.0,,,,,,,,0.25,1.0,0.75,0.0,,0.25,,0.0,0.0,0.25,,1.0,,,1.0,,,1.0,0.0,1.0,0.75,0.25,,0.25,,,0.0,,1.0,1.0,,,,,1.0,,0.75,1.0,1.0,,,,,,,0.83,0.83,0.0,1.0,0.25,1.0,0.5,0.25,0.5,1.0,,,,0.0
1004,1.0,,1.0,0.0,,1.0,,0.0,,0.0,,,0.0,0.0,0.0,,,1.0,,,,,0.0,1.0,0.0,,,0.0,0.0,,,1.0,,0.0,,,,,0.0,0.0,1.0,0.0,,,0.0,0.75,,,1.0,,,,0.0,1.0,0.0,,,,1.0,,0.5,0.17,0.67,0.0,1.0,,0.0,,1.0,1.0,0.5,,,,
1006,,,,0.0,,0.0,0.5,1.0,0.25,,,0.25,,,,,,0.75,,0.0,,,,,0.0,1.0,,,0.75,,1.0,0.75,,,1.0,1.0,0.0,,,,0.25,,,1.0,0.75,0.25,0.75,0.0,0.0,1.0,,1.0,,,1.0,,0.0,0.25,,1.0,,,0.83,0.0,,1.0,1.0,,0.5,,0.75,0.5,,0.5,
1007,0.5,0.33,,1.0,,,,,1.0,1.0,0.75,0.0,0.75,,,0.75,0.0,0.75,1.0,0.25,1.0,,,,1.0,,0.0,,1.0,,1.0,,0.25,1.0,0.25,,,,0.75,,,,0.25,1.0,,,0.0,1.0,0.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,0.75,,,0.75,,0.5,0.75,,,0.75,0.25
1008,0.67,,,,0.75,,0.33,1.0,,0.25,1.0,0.25,0.0,,,0.75,,0.75,,0.0,,1.0,0.75,0.0,0.25,0.0,,1.0,1.0,,1.0,0.75,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,0.25,0.75,0.0,,1.0,0.75,,,,,1.0,0.0,,,1.0,0.83,,0.0,1.0,,1.0,,,,,,,,
1009,0.17,,,1.0,,,,,,,0.0,0.0,1.0,0.0,,1.0,1.0,,,,1.0,1.0,,0.0,,0.0,,1.0,0.75,1.0,0.25,0.0,0.0,,1.0,0.0,1.0,1.0,,,,0.25,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,0.17,0.5,1.0,0.25,,,,1.0,,0.5,1.0,0.75,,,
1010,0.83,0.67,0.17,0.25,0.75,,0.33,0.75,,,1.0,0.75,0.25,,0.25,0.25,,,0.25,0.25,,0.25,,0.25,,,0.25,,,,0.75,,0.75,,,0.75,0.0,0.75,,0.0,,0.25,0.75,,0.25,0.75,,,0.75,,0.25,0.25,0.25,0.25,,,,,,0.75,0.83,,,,1.0,0.0,,,0.75,,,,,,
1011,,0.5,0.0,,1.0,,0.0,1.0,,0.0,1.0,1.0,,,,,,,0.0,0.0,0.75,0.25,0.25,,,,,1.0,,0.75,,1.0,,,,1.0,0.0,,1.0,,0.0,,,0.25,,,1.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,1.0,1.0,1.0,,,,,,,0.5,,0.5,0.5,0.25,0.75,,0.5
1012,,,0.67,1.0,1.0,,0.0,,,,1.0,,0.0,,0.75,,0.0,0.0,,,,0.25,0.0,,,1.0,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,,0.0,0.0,,1.0,1.0,1.0,0.0,0.75,0.0,,,,0.25,,1.0,0.0,0.25,,1.0,,1.0,,,0.0,1.0,,,,0.5,,,0.5,,,
1013,,,,0.25,,,,0.75,1.0,,0.75,,0.75,,,,,1.0,,0.0,,,0.25,,,,0.0,1.0,,1.0,0.75,0.25,,,0.25,,0.0,,0.25,0.25,,,1.0,,0.75,1.0,0.0,0.25,,1.0,,,,,0.75,0.0,0.0,1.0,,1.0,,0.5,0.83,0.25,,0.75,1.0,0.5,0.5,,0.5,0.5,,,
1014,,,,0.0,,,,,,0.25,,0.25,0.25,,0.75,,0.25,,0.75,,,0.25,0.0,,0.0,0.25,0.0,1.0,0.0,,,0.25,,0.0,0.25,0.0,,,,,0.25,,0.25,0.75,1.0,,0.0,0.25,,1.0,,0.75,,,,0.0,,,0.75,0.75,,0.67,0.67,0.0,0.25,,,,,0.5,0.75,0.25,,0.75,
1016,1.0,0.5,,,,0.0,0.5,0.0,,0.0,1.0,0.75,0.0,,,0.75,0.0,1.0,,,0.25,1.0,0.0,,,,0.25,1.0,,1.0,,0.0,,,,,0.0,1.0,0.75,0.75,,,,,,,0.75,0.0,,,,0.0,,,1.0,0.0,0.25,,1.0,,,,,,0.0,,0.75,,0.5,0.5,0.5,0.5,,0.5,
1017,1.0,,0.5,0.25,,0.0,0.5,0.0,1.0,0.25,1.0,0.25,0.25,,,,,,0.75,0.0,0.75,0.75,,0.0,0.25,,0.0,0.75,,0.75,0.0,0.25,0.25,,,0.75,,,,,,,1.0,0.75,,,0.25,,,,,,,0.75,,0.0,,0.75,1.0,,0.67,0.5,,,0.75,,,,0.5,0.5,0.5,,,,
1019,1.0,,,0.75,,,,,,0.0,,,0.75,0.75,,0.0,,,0.75,,,,0.0,0.0,,0.75,,0.75,0.25,,,0.75,,,0.0,0.25,,1.0,0.25,0.75,1.0,0.75,0.75,,,,,0.75,,,,0.0,,,,0.0,,0.0,1.0,1.0,,0.83,1.0,,0.75,,0.75,0.5,0.75,0.75,,0.5,,0.75,0.5
1020,0.83,,,0.75,,0.0,0.17,,0.75,,1.0,,0.0,,,,,,,0.0,,0.75,,,,0.25,0.25,0.75,1.0,0.25,0.75,0.75,0.0,1.0,0.0,,0.0,,0.25,0.0,,,0.75,,0.25,,,,,,0.25,,,0.25,1.0,0.0,,0.0,1.0,1.0,,0.83,,,1.0,0.0,,,0.5,,,,,0.75,0.5
1021,0.83,0.5,,0.75,0.0,,,,0.75,0.0,,,,1.0,,1.0,,,,0.0,,0.75,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,0.25,,,,,,,0.0,,0.25,0.0,0.25,,1.0,1.0,,0.25,0.75,,0.25,,,1.0,,,0.25,,,,,,0.0,0.75,,1.0,,0.75,,0.75,0.25,,,0.5
1022,0.83,,,0.25,,0.25,0.17,,1.0,,0.25,0.75,0.25,0.0,,,0.75,1.0,1.0,,0.25,,0.25,,0.0,0.25,0.25,,,,,,0.25,0.75,,0.75,0.25,,,1.0,,0.75,,,,,,0.75,,0.75,,0.75,0.75,,0.75,0.75,,,,,,,1.0,0.25,0.75,,,,,0.75,1.0,0.5,0.25,,0.5
1023,,,,1.0,1.0,0.0,0.83,0.25,,,,0.0,,0.0,,,1.0,0.0,,0.0,1.0,,1.0,0.0,0.75,,0.0,1.0,,1.0,,,0.0,1.0,,,,0.25,,1.0,,1.0,,1.0,,1.0,,,0.0,1.0,1.0,1.0,,,1.0,,,,,,0.33,,1.0,,1.0,1.0,1.0,,0.0,,1.0,,0.25,,
1024,,,,,,,,0.0,,,,,1.0,,1.0,0.75,,,1.0,,,1.0,1.0,,1.0,,0.0,,0.75,,,0.0,0.0,,,0.75,1.0,,0.25,0.75,0.75,,0.75,,1.0,1.0,0.0,0.75,0.0,1.0,0.75,0.75,1.0,1.0,0.75,,,,0.75,,0.67,,,1.0,0.75,,1.0,0.75,,,,,,0.75,0.5
1025,,,0.0,,,,,0.0,,,0.0,,1.0,0.0,0.0,,,1.0,1.0,,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,0.75,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,,,,,,,1.0,0.75,,,1.0,1.0,,1.0,,,,0.67,,0.0,0.0,,1.0,1.0,1.0,0.25,0.25,,0.75,0.25,0.75,
1026,,,0.0,,,0.0,,,,1.0,0.25,0.0,1.0,0.25,0.75,,,,1.0,0.0,,,1.0,0.0,,,,,,,0.75,,,,1.0,0.25,,,,,1.0,0.75,0.75,,,,0.0,0.75,,0.75,0.75,0.75,,1.0,0.25,0.75,1.0,,0.0,,,0.67,0.67,,,,1.0,1.0,0.0,0.5,1.0,1.0,,1.0,
1027,0.17,0.17,0.0,1.0,1.0,,1.0,,1.0,1.0,0.0,,,,1.0,0.75,,,,,,,1.0,0.0,,,0.0,1.0,,,1.0,,0.0,1.0,,0.0,1.0,1.0,0.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.17,0.83,1.0,1.0,,,1.0,,,0.5,,,0.0,,
1028,0.17,,,1.0,1.0,,1.0,0.0,,1.0,0.75,0.0,,0.0,,,,,,,1.0,,1.0,,,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,,,,0.75,,0.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,0.75,,,,0.25,,1.0,,0.5,,0.25,0.75,,0.0,,0.5
1029,,0.83,,0.0,0.25,0.0,,,,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,1.0,,1.0,,,,,,1.0,0.75,,0.0,,0.0,,,0.0,0.75,0.75,0.0,,0.25,0.25,1.0,,,,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.17,0.0,1.0,,0.0,,,,0.5,0.0,,,
1030,,,,0.75,,0.0,,,0.25,0.0,,,,0.75,0.75,,0.0,0.25,0.25,0.0,,0.75,0.25,0.25,0.25,0.75,,0.75,,,0.25,,0.75,,,,0.0,0.25,,,,,0.75,,0.75,,0.25,0.25,,0.25,,,,0.25,0.25,0.25,,0.25,1.0,1.0,0.83,,,0.0,,0.25,,,0.5,0.75,0.75,,,,
1031,0.33,0.5,,,0.25,,,0.75,,,0.75,,0.25,,,0.25,0.0,,,,,,0.25,0.0,0.25,,,1.0,,0.75,,0.75,0.75,,,1.0,,0.0,0.75,0.25,0.25,,,,,,,,,0.75,0.0,,0.25,0.25,0.25,,,,1.0,,,0.67,,0.0,0.75,,1.0,0.5,0.5,,1.0,0.5,0.5,0.75,0.5
1033,,1.0,0.83,0.0,,,0.17,1.0,0.0,,1.0,1.0,,,0.25,,,,,0.0,0.25,0.0,0.0,,0.0,,,0.0,,,,0.75,,0.25,0.0,,0.0,0.75,,0.0,,,0.25,,0.0,,,,0.75,,0.25,0.25,,,,0.0,0.0,0.0,1.0,,,0.33,,0.0,,,,,0.75,,0.5,,0.5,0.5,0.5
1034,1.0,,0.0,0.0,0.25,1.0,,,,,,1.0,1.0,,0.0,,1.0,0.0,,,0.75,,,,,1.0,0.75,0.0,,,,,0.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,0.0,1.0,1.0,0.0,0.25,1.0,0.75,1.0,,,,0.0,,,1.0,,0.5,0.5,,0.0,,1.0,,,,1.0,,0.25,,,
1035,0.83,0.17,0.17,,,,0.67,0.75,0.75,1.0,1.0,0.0,0.75,,,0.25,,,0.75,0.0,0.75,,0.25,0.0,,,,0.75,,1.0,0.25,,0.25,1.0,,1.0,0.0,0.25,0.0,0.0,,0.75,0.25,,,,0.0,,,0.75,,,,,0.75,1.0,,0.75,,0.75,,,,0.0,,0.75,1.0,,,,,,,,
1036,0.67,0.83,0.83,0.0,0.0,1.0,,,,,,1.0,,0.0,1.0,,0.0,,0.0,0.0,0.75,,0.0,1.0,,1.0,1.0,0.0,,,,,1.0,0.75,0.0,1.0,,,0.25,0.0,1.0,,0.0,,,,1.0,0.0,1.0,0.25,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,,,0.75,,,0.5,
1037,0.17,,,0.75,,,,1.0,,1.0,1.0,0.25,,0.75,,0.75,,,,0.0,,0.25,,,0.25,,,0.75,,0.75,1.0,,0.75,,0.0,0.75,0.0,,,,,1.0,0.25,1.0,1.0,,0.0,0.75,0.0,,,0.75,0.75,,,0.25,,,0.75,,1.0,,0.33,0.0,0.75,,1.0,1.0,,0.5,,0.5,,,
1038,0.5,0.83,1.0,0.0,0.0,0.75,0.83,,0.0,0.25,,,,,,0.0,0.25,,,0.25,,0.0,0.0,0.75,,,1.0,0.75,0.0,1.0,,,0.75,,,,,1.0,,,1.0,,,0.0,,1.0,1.0,,,1.0,,,0.0,,,0.25,,,1.0,,,0.67,,0.0,,0.0,0.75,,0.5,,,0.25,,0.5,0.5
1039,,,0.67,,0.75,0.0,,1.0,,,0.75,0.75,,,,,,,,,,1.0,0.0,0.0,0.75,0.25,0.25,1.0,0.75,,1.0,,0.75,,0.25,,0.25,0.25,1.0,0.75,0.75,,0.75,0.25,0.75,0.25,0.75,,0.25,0.0,,,,,,0.0,,,1.0,,,0.83,,0.0,,0.25,1.0,,,,,0.5,,0.75,
